# ID,Lx_corr,log_Lx_int,log_Lx_obs,group
611907,0.227437,43.905194,43.262055,RED
614402,1.000000,-44.088001,-44.088001,RED
617270,0.058415,42.124100,40.890622,RED
617702,0.017064,44.722765,42.954841,RED
618028,0.144449,44.581426,43.741141,RED
618600,0.186762,43.915651,43.186938,RED
624608,0.067866,44.518239,43.349890,RED
625792,0.013531,44.386947,42.518280,RED
627449,0.049883,44.873689,43.571643,RED
627823,1.000000,42.820000,42.820000,RED
631511,0.029050,44.374878,42.838026,RED
634499,0.026050,44.865372,43.281187,RED
637404,0.029032,44.665251,43.128130,RED
639429,0.005964,44.596061,42.371599,RED
640026,0.023477,44.826642,43.197278,RED
642407,0.012660,44.130726,42.233159,RED
643101,0.023086,42.685762,41.049116,RED
645978,0.024259,41.882177,40.267045,RED
646384,0.006144,43.722977,41.511442,RED
646790,0.084474,43.923587,42.850309,RED
656427,0.035622,44.659351,43.211073,RED
664407,0.035421,44.132423,42.681680,RED
666570,0.065592,43.991694,42.808547,RED
668515,0.043926,44.533769,43.176493,RED
669251,0.033848,43.533562,42.063089,RED
670310,0.030297,44.756219,43.237624,RED
670392,0.034865,43.291240,41.833630,RED
672635,0.175393,44.214930,43.458941,RED
673600,0.004509,44.683308,42.337431,RED
677506,0.040374,44.559842,43.165941,RED
679317,0.031689,41.976783,40.477693,RED
679793,0.025101,44.438329,42.838026,RED
681106,0.005445,43.220828,40.956846,RED
683931,0.010719,44.798400,42.828535,RED
686231,0.002738,43.683036,41.120425,RED
690669,0.013668,44.932406,43.068096,RED
691473,0.002560,43.746099,41.154404,RED
692737,0.009848,43.784338,41.777698,RED
692950,0.050487,44.832283,43.535465,RED
693220,0.042153,44.399195,43.024020,RED
698831,0.022731,44.720765,43.077384,RED
700004,0.021579,44.232179,42.566210,RED
700458,0.043272,44.258411,42.894620,RED
705542,0.037623,44.761061,43.336516,RED
706011,0.010738,44.506768,42.537707,RED
709504,0.058916,42.596495,41.366724,RED
720095,0.033142,44.816132,43.336516,RED
721789,0.011942,44.646703,42.723784,RED
726507,0.098126,44.255685,43.247467,RED
732463,0.054337,43.903631,42.638725,RED
732491,0.031104,44.405246,42.898058,RED
734276,0.021257,44.395474,42.722975,RED
746850,0.026089,44.582933,42.999392,RED
747295,0.010900,43.916788,41.954224,RED
747850,0.128779,44.619235,43.729082,RED
748479,0.054500,43.978448,42.714843,RED
750927,0.022701,44.317172,42.673226,RED
754996,0.036909,45.069837,43.636970,RED
755554,0.040045,44.421475,43.024020,RED
761586,0.008069,43.565157,41.471974,RED
765901,0.046293,42.038891,40.704406,RED
766678,0.015915,44.560922,42.762728,RED
768071,0.122412,43.627019,42.714843,RED
773923,0.028165,43.207002,41.656715,RED
775958,0.015916,44.664866,42.866703,RED
776479,0.059118,43.918345,42.690067,RED
779075,0.010095,44.869659,42.873752,RED
780916,0.130538,43.646989,42.762728,RED
784193,0.056012,44.812643,43.560927,RED
785831,0.071409,44.663122,43.516874,RED
785995,0.041904,44.796128,43.418380,RED
793374,0.027148,43.038239,41.471974,RED
795129,0.036344,42.524926,41.085355,RED
797542,0.195419,44.652653,43.943620,RED
799025,0.144306,44.689635,43.848919,RED
803529,0.026694,44.572972,42.999392,RED
803627,0.026505,42.769219,41.192541,RED
804344,0.045581,43.581983,42.240762,RED
804380,0.095322,42.739640,41.718834,RED
806151,0.125538,44.158442,43.257215,RED
809278,0.557000,42.850145,42.596001,RED
810210,0.272965,42.924220,42.360327,RED
810667,0.066389,44.509926,43.332019,RED
813637,0.256443,43.519511,42.928503,RED
820694,0.061014,44.657486,43.442912,RED
820975,0.013201,44.193454,42.314047,RED
821415,0.146884,44.275938,43.442912,RED
826524,0.033406,44.882060,43.405887,RED
827594,0.016115,44.457468,42.664704,RED
831151,0.202368,44.625203,43.931344,RED
831543,0.111081,44.594653,43.640292,RED
831841,0.044855,44.164178,42.815994,RED
832262,0.034931,44.573851,43.117067,RED
836198,0.093110,43.250084,42.219082,RED
837646,0.045442,44.032610,42.690067,RED
840107,0.130994,42.605806,41.723057,RED
841248,0.033349,44.565800,43.088878,RED
841273,0.077081,44.626168,43.513114,RED
842140,0.053910,44.781448,43.513114,RED
842498,0.067966,43.593985,42.426278,RED
842737,0.058842,44.754662,43.524352,RED
844527,0.019805,44.434278,42.731045,RED
845256,0.436057,43.295607,42.935150,RED
845473,0.040585,44.639100,43.247467,RED
847062,0.701709,42.984844,42.831001,RED
848905,0.045795,44.761691,43.422510,RED
852184,0.094690,43.372633,42.348939,RED
852430,0.017470,44.923654,43.165941,RED
852812,0.389664,44.029499,43.620189,RED
856938,0.052309,44.921712,43.640292,RED
857299,0.048358,44.521004,43.205475,RED
858160,0.008360,44.776169,42.698390,RED
863368,0.015507,44.448209,42.638725,RED
865363,0.129930,44.083570,43.197278,RED
867476,0.008693,44.138628,42.077810,RED
867695,0.016114,44.828902,43.036118,RED
879229,0.100564,42.542427,41.544869,RED
879816,0.145283,43.818315,42.980532,RED
880811,0.532000,42.553088,42.278999,RED
882859,0.054073,44.764949,43.497932,RED
887727,0.060716,40.019538,38.802841,RED
888580,0.052657,45.436048,44.157505,RED
892772,0.076112,44.300273,43.181729,RED
897425,0.219428,43.626474,42.967765,RED
897459,0.021478,44.596517,42.928503,RED
903144,0.036165,44.638991,43.197278,RED
905046,0.080761,44.706193,43.613397,RED
905280,0.054314,44.012093,42.747005,RED
906724,0.018663,44.703176,42.974168,RED
909582,0.064766,43.903499,42.714843,RED
913622,0.007452,45.114603,42.986857,RED
913642,0.099953,43.302371,42.302167,RED
915296,0.053637,44.971934,43.701398,RED
915575,0.072224,44.588260,43.446943,RED
915786,0.031559,44.468642,42.967765,RED
915891,0.028105,44.763819,43.212595,RED
915907,0.010749,44.650293,42.681680,RED
922605,0.169036,41.926425,41.154404,RED
922752,0.046690,44.711203,43.380426,RED
922845,0.127029,44.474820,43.578724,RED
923134,0.014196,44.964887,43.117067,RED
924433,0.071260,44.689959,43.542806,RED
925835,0.098142,44.586869,43.578724,RED
926246,0.026549,44.369452,42.793493,RED
926334,0.021600,44.626869,42.961323,RED
928212,0.029606,44.416326,42.887710,RED
929598,0.003785,44.057110,41.635220,RED
930709,0.029191,44.853161,43.318406,RED
931754,0.148148,41.676351,40.847045,RED
932000,0.126753,44.398792,43.501749,RED
932061,0.044908,45.127032,43.779351,RED
933351,0.005042,44.638275,42.340896,RED
934325,0.018725,44.701757,42.974168,RED
937060,0.051341,44.626050,43.336516,RED
937529,0.035827,45.062590,43.616799,RED
940208,0.032188,44.846609,43.354309,RED
940652,0.061340,44.634767,43.422510,RED
941159,0.707894,43.753152,43.603121,RED
942882,0.028768,44.515264,42.974168,RED
947828,0.150514,44.488904,43.666480,RED
951838,0.013949,42.333160,40.477693,RED
953566,0.026012,45.043776,43.458941,RED
958752,0.183061,44.340526,43.603121,RED
959121,0.111318,44.499892,43.546457,RED
960163,0.054692,43.952146,42.690067,RED
960955,0.066378,44.818270,43.640292,RED
961361,0.036788,44.594914,43.160623,RED
962023,0.027227,44.970888,43.405887,RED
962990,0.019317,44.615548,42.901484,RED
965936,0.008657,44.628843,42.566210,RED
966326,0.114346,43.779803,42.838026,RED
966600,0.015090,45.058936,43.237624,RED
967157,0.002321,43.435948,40.801606,RED
967345,0.034350,44.645797,43.181729,RED
969164,0.165455,43.446024,42.664704,RED
970723,0.034014,44.628969,43.160623,RED
971058,0.027594,44.411644,42.852462,RED
976376,0.010147,45.231268,43.237624,RED
977204,0.089702,44.473823,43.426624,RED
977394,0.031072,44.590778,43.083147,RED
979382,0.038044,42.916521,41.496804,RED
982199,0.027771,43.314827,41.758417,RED
986430,0.020900,44.030518,42.350655,RED
987184,0.190920,44.507112,43.787962,RED
991379,0.035552,44.571751,43.122613,RED
1006168,0.015359,44.334861,42.521216,RED
1009161,0.009538,44.699706,42.679150,RED
1036028,0.011500,44.792471,42.853178,RED
1037829,0.024012,44.165916,42.546337,RED
1043803,0.047754,43.836325,42.515335,RED
1043926,0.689000,42.842781,42.681000,RED
