ID,group,z,L(6um),Lx(0.5-10)int,Lx(0.5-10)obs,Lx_limit
679945,BLU,0.743,43.42668769001228,43.38484201699301,42.630001068115234,nan
680964,BLU,1.952,42.70537279401862,44.189998626708984,44.189998626708984,nan
681339,BLU,1.923,44.50015434231349,44.57484445839926,44.04399871826172,nan
681549,BLU,1.478,44.960709788563484,44.4748421695809,44.30099868774414,nan
682463,BLU,1.581,44.705730200465766,43.04199981689453,43.04199981689453,nan
684786,BLU,0.864,44.018652510135105,43.684845068750825,43.39099884033203,nan
685399,BLU,0.49,43.873986421216365,43.64484415322348,42.97999954223633,nan
684981,BLU,0.934,44.033339065008356,43.89484415322348,43.17300033569336,nan
686187,BLU,1.008,44.39021575217845,43.82484445839926,43.694000244140625,nan
687136,BLU,2.393,44.539400486117025,44.48484430581137,44.16999816894531,nan
687085,BLU,0.583,42.810075000201564,43.684845068750825,43.39699935913086,nan
687903,BLU,1.022,44.350585366231684,44.364845373926606,43.715999603271484,nan
687415,BLU,1.745,43.88367924108151,45.424842932520356,43.36399841308594,nan
688939,BLU,1.743,44.579527352947316,44.344844916162934,44.099998474121094,nan
688836,BLU,1.127,44.12844386242026,43.98484430581137,43.83599853515625,nan
688531,BLU,1.063,43.90723181019875,43.63484201699301,43.16699981689453,nan
688717,BLU,1.987,42.822624806284324,43.29100036621094,43.29100036621094,nan
689758,BLU,1.123,44.4816936955881,44.14484415322348,43.91699981689453,nan
690548,BLU,1.089,43.99242811866493,43.614845373926606,43.01100158691406,nan
691398,BLU,0.967,44.456039197614686,44.094844916162934,43.62799835205078,nan
691521,BLU,1.021,44.29612845760465,43.994842627344575,43.7869987487793,nan
691906,BLU,1.812,44.8100927564224,44.41484461098715,44.09000015258789,nan
691252,BLU,1.188,44.05832779468541,44.31484232216879,44.18600082397461,nan
692020,BLU,0.982,43.9425131918006,43.05400085449219,43.05400085449219,nan
692136,BLU,1.64,44.569750462569026,43.422383420406405,43.207000732421875,nan
692485,BLU,0.949,43.722485302847616,43.60484323769614,43.172000885009766,nan
692317,BLU,2.017,44.32700005339854,44.38484201699301,44.279998779296875,nan
692714,BLU,1.33,44.62055222770406,44.4548455265145,44.16600036621094,nan
689230,BLU,2.665,44.841358860632404,44.66484461098715,44.4640007019043,nan
692398,BLU,1.796,44.820963864769055,44.80484400063559,44.452999114990234,nan
693134,BLU,1.484,44.15427843645038,43.35499954223633,43.35499954223633,nan
693284,BLU,1.438,44.14651066852439,43.02399826049805,43.02399826049805,nan
693513,BLU,1.53,44.92394041321612,44.89484415322348,44.79999923706055,nan
693350,BLU,1.09,44.525155451677776,43.75484476357504,43.52799987792969,nan
694327,BLU,1.092,43.733637922618435,43.56484232216879,43.483001708984375,nan
694069,BLU,1.526,44.07486430449064,43.661282245332856,43.36800003051758,nan
694934,BLU,2.975,44.52044952987752,44.0890007019043,44.0890007019043,nan
696146,BLU,1.462,44.463744478781436,43.78484354287192,43.38999938964844,nan
697594,BLU,0.7,43.858327139961986,43.48484430581137,43.21799850463867,nan
696891,BLU,1.085,43.35866027568915,43.334842779932465,43.23400115966797,nan
697034,BLU,1.538,42.83351722529595,43.13999938964844,43.13999938964844,nan
697623,BLU,1.266,44.248577607586554,43.263901243708574,42.96200180053711,nan
696590,BLU,2.051,44.250535816780484,43.65999984741211,43.65999984741211,nan
697703,BLU,2.975,44.98745294915209,43.7130012512207,43.7130012512207,nan
698328,BLU,2.62,44.55091539949522,44.364845373926606,44.15999984741211,nan
698425,BLU,0.889,43.799197782420094,43.50484476357504,43.37099838256836,nan
699272,BLU,0.602,43.27226929392393,43.04199981689453,43.04199981689453,nan
699926,BLU,1.594,43.9982029525417,45.00484476357504,43.80400085449219,nan
699815,BLU,0.786,43.35514069825251,43.494842627344575,43.459999084472656,nan
699371,BLU,1.692,43.9836499923147,44.57484445839926,44.39500045776367,nan
700043,BLU,1.02,43.934373808301594,43.9648438480477,43.57699966430664,nan
700757,BLU,1.193,43.89076623449518,43.774845221338715,43.45199966430664,nan
701381,BLU,0.728,44.079965390269,43.94484339028403,44.005001068115234,nan
702876,BLU,1.63,44.30868010416075,43.60816301658601,43.32500076293945,nan
699062,BLU,1.198,43.457898738274444,43.541427282176,43.388999938964844,nan
703280,BLU,2.962,45.016753767934475,44.27522202280596,44.099998474121094,nan
703733,BLU,1.309,43.93363421225819,43.524845221338715,43.242000579833984,nan
703515,BLU,3.447,45.17297743381919,43.8835767751967,43.77899932861328,nan
704900,BLU,2.032,44.249955827766,44.04484567910239,43.784000396728516,nan
704055,BLU,1.082,43.65788019312847,43.18381238865088,43.03200149536133,nan
704286,BLU,1.59,44.00552655580891,44.2148438480477,44.13800048828125,nan
703326,BLU,1.035,44.253751803200124,43.62484369545981,43.391998291015625,nan
704811,BLU,1.65,44.39855822747253,44.684845068750825,44.52000045776367,nan
705406,BLU,2.846,45.29231005022844,44.05175874949567,43.86800003051758,nan
704782,BLU,1.673,44.21015674822274,43.9648438480477,43.683998107910156,nan
705530,BLU,0.879,43.51503576442382,43.75484476357504,42.992000579833984,nan
705464,BLU,2.548,44.030584486687225,45.7048455265145,44.1150016784668,nan
706363,BLU,3.748,44.61851735633096,44.73484430581137,44.43000030517578,nan
706740,BLU,2.386,45.007832282986904,43.786284702266826,43.58700180053711,nan
707186,BLU,0.891,44.00913976050621,43.56484232216879,43.42499923706055,nan
707614,BLU,1.531,43.900772132604985,43.8382215909558,43.513999938964844,nan
708170,BLU,1.255,44.239479823303675,43.79484567910239,43.45500183105469,nan
709638,BLU,2.377,44.76805388071261,43.98864497684919,43.685001373291016,nan
709438,BLU,0.982,43.42718838714615,43.4748421695809,43.13399887084961,nan
710279,BLU,0.938,43.6409947346535,43.30484400063559,43.064998626708984,nan
710099,BLU,1.28,42.93903722414292,43.81484232216879,43.569000244140625,nan
711439,BLU,0.854,43.94722416225058,43.89484415322348,43.84700012207031,nan
710434,BLU,0.853,43.50769331168076,44.01484308510825,42.85900115966797,nan
711839,BLU,1.677,44.5480312478475,43.491264831637025,43.24100112915039,nan
712337,BLU,1.797,44.3223063289172,43.89484415322348,43.47800064086914,nan
712578,BLU,1.156,43.957638971249466,43.2482018931251,42.983001708984375,nan
712422,BLU,1.852,44.895384383711836,44.38484201699301,44.22800064086914,nan
713028,BLU,1.268,43.80933047330074,43.66361784826302,43.31100082397461,nan
713100,BLU,1.258,43.76405945687772,43.312203221172545,43.196998596191406,nan
712916,BLU,2.353,44.50932503512438,44.774845221338715,44.39099884033203,nan
713948,BLU,2.765,45.09159788449042,44.07899856567383,44.07899856567383,nan
713668,BLU,2.857,45.06393848167244,43.83300018310547,43.83300018310547,nan
713709,BLU,3.108,45.29603298493464,44.78484354287192,44.7140007019043,nan
713765,BLU,1.248,42.99123747639737,43.244847542173495,43.02299880981445,nan
714836,BLU,0.739,43.18722666829552,43.60484323769614,43.53499984741211,nan
715196,BLU,1.34,43.68051691579776,43.0629997253418,43.0629997253418,nan
715741,BLU,1.314,43.311904858169925,43.614845373926606,43.31399917602539,nan
715706,BLU,0.959,43.15951532384699,43.00299835205078,43.00299835205078,nan
716342,BLU,2.247,44.90157494160904,44.434845068750825,44.15999984741211,nan
716692,BLU,0.881,42.514571843529325,43.018511660732806,42.8129997253418,nan
717122,BLU,1.514,44.26640723313202,44.44484339028403,44.32899856567383,nan
716954,BLU,0.957,43.27306005079837,43.353518037833304,42.99399948120117,nan
717390,BLU,1.234,43.94720563540686,43.9548455265145,43.534000396728516,nan
719297,BLU,1.299,44.02929790998261,43.78484354287192,43.58000183105469,nan
718980,BLU,2.133,44.40472867477495,44.31441775611294,44.06800079345703,nan
720397,BLU,1.067,43.528892338006585,43.904842474756684,43.45199966430664,nan
717885,BLU,0.937,43.65127144282849,43.684845068750825,43.24599838256836,nan
721349,BLU,1.385,43.262641830128196,43.934845068750825,43.904998779296875,nan
723434,BLU,1.766,44.4557621214193,43.640597621632885,43.44200134277344,nan
722793,BLU,1.932,44.76116272523122,44.654842474756684,44.57600021362305,nan
722987,BLU,1.907,44.09974712581327,43.91484461098715,43.61899948120117,nan
724318,BLU,0.938,43.53991204293694,43.55484400063559,43.42499923706055,nan
725399,BLU,0.742,43.40643713738635,43.114845373926606,42.849998474121094,nan
725624,BLU,2.479,44.252040265210695,44.0351306339212,43.93000030517578,nan
725114,BLU,0.678,43.99400902446644,43.7148438480477,43.159000396728516,nan
727103,BLU,0.986,43.63943786215988,43.38484201699301,43.26599884033203,nan
727201,BLU,0.928,44.23275877162313,44.00484476357504,43.542999267578125,nan
728070,BLU,2.9,45.22956252927384,43.82500076293945,43.82500076293945,nan
728413,BLU,1.268,43.98761488385263,43.80257221509097,43.62799835205078,nan
728847,BLU,1.167,43.34442733113157,43.436775179536845,43.255001068115234,nan
729034,BLU,0.979,43.97534303974432,44.29484567910239,44.27000045776367,nan
728798,BLU,1.284,43.60627976228831,44.03484354287192,43.79800033569336,nan
729584,BLU,0.904,43.48105109105992,43.154842474756684,42.90700149536133,nan
730099,BLU,0.656,42.75461353264827,43.25484476357504,42.99800109863281,nan
729517,BLU,0.483,42.80731213976582,43.16484461098715,42.68299865722656,nan
729507,BLU,2.007,43.21773845846936,44.76484308510825,44.31999969482422,nan
731099,BLU,1.457,44.33752124096962,44.35484323769614,43.81399917602539,nan
732481,BLU,2.449,44.46016076725274,43.938845431585925,43.70600128173828,nan
732095,BLU,1.65,44.49288048732454,44.57484445839926,43.606998443603516,nan
732720,BLU,1.989,43.985269299745525,44.13484201699301,43.79999923706055,nan
733583,BLU,0.733,43.474474448335855,43.00484476357504,42.80099868774414,nan
734261,BLU,0.978,43.71899241952142,44.404842474756684,43.65599822998047,nan
732898,BLU,1.122,43.84488768390782,44.184845068750825,43.97700119018555,nan
735815,BLU,1.995,44.5334257500602,43.71096043668987,43.49700164794922,nan
735593,BLU,1.724,44.6488993904036,43.97467671490916,43.81100082397461,nan
736286,BLU,1.406,44.477428048399396,44.774845221338715,44.632999420166016,nan
736295,BLU,0.899,44.03678177245138,43.9548455265145,43.74100112915039,nan
736642,BLU,0.956,43.47212129902756,44.2048455265145,43.47200012207031,nan
737222,BLU,1.528,44.58668031114253,44.14484415322348,43.95899963378906,nan
739500,BLU,2.581,44.385173562237206,43.97848248970546,43.64500045776367,nan
740584,BLU,0.528,43.645173912708294,43.244842627344575,43.0099983215332,nan
741487,BLU,1.101,44.20600538355732,44.04484567910239,43.979000091552734,nan
741600,BLU,1.122,44.935190061791744,44.88484201699301,44.902000427246094,nan
742528,BLU,0.957,43.74489686963907,43.494842627344575,43.27199935913086,nan
742677,BLU,1.954,44.31199032106284,43.388999938964844,43.388999938964844,nan
742786,BLU,2.188,45.02135947266027,44.16558857081483,43.79499816894531,nan
743261,BLU,0.727,43.46048617760574,43.19484339028403,42.768001556396484,nan
744093,BLU,0.882,43.56411456610138,43.20575360247692,42.875999450683594,nan
743041,BLU,3.191,44.957594876494156,45.32484445839926,44.111000061035156,nan
746142,BLU,1.672,44.3566276949546,43.37099838256836,43.37099838256836,nan
747029,BLU,1.242,44.07347253155748,43.45399856567383,43.45399856567383,nan
739711,BLU,0.943,44.39680165407662,44.38484201699301,44.090999603271484,nan
747724,BLU,1.548,44.73180473528178,43.520264160250306,43.27000045776367,nan
747883,BLU,0.373,43.1541640177899,43.2048455265145,43.24399948120117,nan
747781,BLU,1.108,43.56994116448135,43.473630388963095,43.35100173950195,nan
748043,BLU,0.696,44.047980985762635,43.85484323769614,43.83100128173828,nan
746652,BLU,1.86,44.16300157479248,44.082989719976986,43.74100112915039,nan
749779,BLU,0.885,43.88048738782314,43.114845373926606,42.99599838256836,nan
750821,BLU,1.003,44.23181107311708,44.13484201699301,43.237998962402344,nan
751163,BLU,0.893,43.577907152193724,43.7148438480477,43.65700149536133,nan
752242,BLU,1.423,43.7048319523906,43.07600021362305,43.07600021362305,nan
752272,BLU,2.481,44.299516682595936,44.39484415322348,44.297000885009766,nan
753422,BLU,0.915,43.83682487382833,43.47584980347876,43.18000030517578,nan
754140,BLU,1.517,44.98778308327976,44.594844916162934,44.5099983215332,nan
756383,BLU,0.728,43.824113227849885,43.404842474756684,42.972999572753906,nan
755135,BLU,1.741,44.33425498177516,44.674842932520356,44.59000015258789,nan
755370,BLU,1.233,43.57693730891578,43.13800048828125,43.13800048828125,nan
759837,BLU,2.672,45.482729994389786,43.43199920654297,43.43199920654297,nan
756126,BLU,1.964,44.194291931905916,43.57512329057596,43.36399841308594,nan
759425,BLU,1.47,42.431188866031704,44.19484339028403,43.76499938964844,nan
761769,BLU,0.732,43.650079263723924,43.48484430581137,42.78799819946289,nan
761265,BLU,1.313,44.75291682956802,44.01484308510825,43.93299865722656,nan
761810,BLU,1.433,44.101651373785685,44.37484369545981,44.23099899291992,nan
763134,BLU,1.313,43.46548689892626,43.077999114990234,43.077999114990234,nan
763207,BLU,0.78,43.95477729065603,43.04300114414643,42.777000427246094,nan
763427,BLU,1.127,43.862135549628704,44.07484445839926,43.95500183105469,nan
763619,BLU,0.817,43.8881482139166,43.73484430581137,43.61000061035156,nan
756319,BLU,0.73,44.03415439548917,43.844844916162934,43.808998107910156,nan
763293,BLU,1.448,42.77971975434404,43.26900100708008,43.26900100708008,nan
765086,BLU,2.589,44.68389645381259,44.38484201699301,44.027000427246094,nan
765668,BLU,1.32,43.74666056385227,43.64484415322348,43.28900146484375,nan
766118,BLU,0.798,43.464345569581766,43.01973010994902,42.729000091552734,nan
766363,BLU,0.935,43.72680837299975,43.34299850463867,43.34299850463867,nan
764321,BLU,1.167,44.078513806191054,43.82484445839926,43.67399978637695,nan
766685,BLU,1.236,44.359844873395645,43.52199935913086,43.52199935913086,nan
766933,BLU,1.929,44.56299605222786,44.154842474756684,43.92599868774414,nan
765054,BLU,1.282,44.43479215223225,43.358001708984375,43.358001708984375,nan
766953,BLU,1.281,44.52404157365835,44.32484445839926,44.220001220703125,nan
766102,BLU,0.965,43.78462438367852,43.274845221338715,43.05699920654297,nan
768174,BLU,0.845,43.72689536760287,43.73484430581137,43.57699966430664,nan
768691,BLU,0.329,43.404709026092284,43.334842779932465,43.1619987487793,nan
762184,BLU,2.804,44.91988561307598,43.979902730321186,43.82500076293945,nan
769059,BLU,2.741,45.01946157217264,43.99576998754417,43.82699966430664,nan
769206,BLU,0.979,44.187349877061585,44.2148438480477,44.04800033569336,nan
768952,BLU,1.82,44.54238464540589,43.68757863756034,43.52199935913086,nan
768966,BLU,0.8,44.46066339493279,44.35484323769614,44.231998443603516,nan
769368,BLU,0.89,44.21685712740767,43.26484308510825,42.90399932861328,nan
768111,BLU,1.31,43.91658232980569,43.28684500433983,43.05400085449219,nan
769512,BLU,1.166,43.67233268135502,43.774845221338715,43.676998138427734,nan
769426,BLU,2.022,44.41620827140624,44.434845068750825,44.21699905395508,nan
768120,BLU,1.302,44.51471494118483,43.99100112915039,43.99100112915039,nan
769541,BLU,1.59,44.742933993713955,43.378114411478734,43.1870002746582,nan
770401,BLU,0.976,43.14898398729699,43.118479863148494,42.9739990234375,nan
770575,BLU,2.147,43.161599045393814,43.486000061035156,43.486000061035156,nan
770821,BLU,0.958,43.87590486733457,43.994842627344575,43.0620002746582,nan
771517,BLU,0.979,44.115157599283584,44.41484461098715,43.869998931884766,nan
772429,BLU,2.096,43.90620914428554,44.35484323769614,44.01300048828125,nan
772845,BLU,0.658,44.113998022124456,43.53484354287192,43.58100128173828,nan
773228,BLU,1.428,44.00834819675925,43.994842627344575,43.84600067138672,nan
770600,BLU,0.679,43.38570634557756,43.774845221338715,43.13399887084961,nan
773838,BLU,0.693,43.62887311410789,43.9548455265145,43.97999954223633,nan
774687,BLU,1.265,44.61318100036445,44.13484201699301,43.47100067138672,nan
774953,BLU,0.926,43.84198853926714,43.76484308510825,43.43299865722656,nan
776284,BLU,0.98,43.82109540350464,43.24363253110398,42.87099838256836,nan
776759,BLU,0.985,43.546882002568715,43.062893801129256,42.90299987792969,nan
777374,BLU,0.921,43.69393497142048,44.60484323769614,43.290000915527344,nan
776801,BLU,1.122,42.664754239095956,43.361909396185,43.26499938964844,nan
777558,BLU,2.59,44.66084476642166,44.674842932520356,44.46699905395508,nan
778849,BLU,2.049,44.806199324800815,43.57500076293945,43.57500076293945,nan
780592,BLU,2.735,44.384881449412134,44.63484201699301,44.44900131225586,nan
779775,BLU,3.36,44.346583965841084,44.119998931884766,44.119998931884766,nan
783627,BLU,2.22,44.90991235881503,44.494842627344575,44.316001892089844,nan
783288,BLU,0.735,43.1593760145243,43.024845221338715,42.73699951171875,nan
785922,BLU,0.795,43.52928940675031,43.274845221338715,43.31800079345703,nan
786995,BLU,4.445,45.61178950474374,45.404842474756684,44.64500045776367,nan
787558,BLU,1.026,44.1766725637648,43.25484476357504,43.09600067138672,nan
788039,BLU,2.952,44.000430276641936,43.98022385386065,43.80500030517578,nan
791478,BLU,0.703,43.760151202761,43.584842779932465,43.24700164794922,nan
792290,BLU,1.098,43.77600888139863,43.82484445839926,43.64699935913086,nan
792762,BLU,1.458,44.39978732554686,44.614845373926606,44.441001892089844,nan
794164,BLU,3.072,44.88146710066615,44.9748421695809,44.53799819946289,nan
794241,BLU,1.551,42.62476197913528,44.03484354287192,43.72600173950195,nan
794860,BLU,1.171,44.44771736280512,43.9648438480477,43.132999420166016,nan
793979,BLU,1.81,44.52672783854842,43.723845278998034,43.49100112915039,nan
795034,BLU,1.274,43.73675440527871,43.43651159729675,43.07400131225586,nan
795779,BLU,2.714,44.525169164039006,43.973394013835666,43.6510009765625,nan
797617,BLU,0.893,43.89682641970406,43.184845068750825,42.83100128173828,nan
797410,BLU,2.982,44.848208484488595,43.7239990234375,43.7239990234375,nan
797394,BLU,1.003,43.81155613095165,43.73484430581137,43.68000030517578,nan
798386,BLU,1.244,43.72824562828425,43.32336094353492,43.09199905395508,nan
800486,BLU,1.66,44.30754681724465,43.577999114990234,43.577999114990234,nan
800899,BLU,0.698,42.71614943094326,43.16484461098715,43.06100082397461,nan
791433,BLU,1.684,43.58490059571154,44.3896629353355,44.236000061035156,nan
803184,BLU,1.256,43.402591715191,43.04151047054726,42.83599853515625,nan
804324,BLU,2.664,44.5210174514747,43.69102113702927,43.582000732421875,nan
803830,BLU,0.669,42.82706783356829,43.154842474756684,43.04800033569336,nan
804330,BLU,0.678,43.70587479147943,43.7148438480477,43.49800109863281,nan
803402,BLU,0.876,44.30246235576293,43.744842627344575,43.25699996948242,nan
805219,BLU,1.772,42.56627009494699,43.76643426076206,43.58399963378906,nan
805633,BLU,0.511,43.30124564231349,43.07484445839926,42.92399978637695,nan
807334,BLU,0.728,43.71906476870146,43.81484232216879,43.354000091552734,nan
807707,BLU,1.101,43.89249182908577,43.321509287895346,43.03499984741211,nan
808134,BLU,0.729,43.380551092406606,43.024845221338715,42.85200119018555,nan
808139,BLU,1.818,44.22730324351912,44.50484476357504,44.494998931884766,nan
808579,BLU,1.444,43.748974749065425,44.184845068750825,43.926998138427734,nan
808481,BLU,1.028,43.952356616554006,44.13484201699301,43.702999114990234,nan
808811,BLU,0.999,43.821687870747816,43.91484461098715,43.520999908447266,nan
809443,BLU,1.439,44.15063475655916,44.344844916162934,44.17900085449219,nan
810880,BLU,0.432,44.04247632194985,44.2148438480477,43.375999450683594,nan
810765,BLU,0.948,43.34165706102942,43.80484400063559,43.34299850463867,nan
811058,BLU,0.606,43.04388217332556,43.14484415322348,42.67100143432617,nan
811689,BLU,2.412,45.1059984022434,45.57484445839926,45.29600143432617,nan
811700,BLU,1.027,44.05168373916537,43.402899897211526,43.058998107910156,nan
811456,BLU,0.978,43.66135920387305,43.36280339938998,43.09600067138672,nan
811659,BLU,2.362,44.16779555177735,45.494842627344575,45.303001403808594,nan
806711,BLU,1.99,44.73635269582079,43.59600067138672,43.59600067138672,nan
812993,BLU,1.415,43.83294627491564,43.416217093472426,43.14699935913086,nan
812706,BLU,0.643,43.81852995449127,43.78484354287192,43.30400085449219,nan
813455,BLU,2.556,44.86240742821392,44.31484232216879,44.06700134277344,nan
814973,BLU,1.323,43.8337606960653,43.4732744929377,43.215999603271484,nan
809167,BLU,2.057,44.776769832923094,44.14484415322348,43.95500183105469,nan
816596,BLU,1.801,44.569907053591244,44.73484430581137,44.20000076293945,nan
816638,BLU,1.849,44.25771330188583,43.9548455265145,43.6150016784668,nan
818465,BLU,1.748,44.743028127859645,44.37484369545981,44.125999450683594,nan
818249,BLU,1.138,43.87846043769532,43.41484461098715,43.29399871826172,nan
819172,BLU,1.607,44.237567233301924,43.1879997253418,43.1879997253418,nan
818800,BLU,1.728,44.963093082366846,45.23484430581137,43.665000915527344,nan
818825,BLU,1.716,43.90714930461681,44.25484476357504,44.01599884033203,nan
820281,BLU,2.05,44.19606190189397,44.364845373926606,44.000999450683594,nan
821940,BLU,1.966,44.920590680195346,43.578509438173214,43.46500015258789,nan
821643,BLU,0.826,44.628398776525664,44.2048455265145,44.178001403808594,nan
824019,BLU,1.557,44.27917787187363,43.40399932861328,43.40399932861328,nan
823817,BLU,1.002,42.561390630548146,43.48069349209833,43.08599853515625,nan
824045,BLU,1.776,44.8868362886796,45.04484567910239,43.808998107910156,nan
824364,BLU,1.76,43.51418800339933,43.426998138427734,43.426998138427734,nan
824618,BLU,1.885,44.26760338693766,44.89484415322348,44.652000427246094,nan
824871,BLU,1.258,44.17639336606502,43.614845373926606,43.584999084472656,nan
824613,BLU,2.554,44.67349497526945,43.83700180053711,43.83700180053711,nan
826154,BLU,1.447,44.25268328677996,44.03484354287192,43.869998931884766,nan
823862,BLU,1.049,44.06261925659504,43.63484201699301,43.152000427246094,nan
824635,BLU,0.941,43.81160805912703,43.524845221338715,43.36399841308594,nan
825687,BLU,1.715,44.431555309059355,43.334999084472656,43.334999084472656,nan
825668,BLU,2.33,44.96253330708403,44.30484400063559,44.104000091552734,nan
827040,BLU,1.648,44.31360507189684,43.883811940627226,43.63199996948242,nan
826989,BLU,1.139,43.94470169405537,44.434845068750825,43.51100158691406,nan
827195,BLU,2.566,44.409500730409476,44.53484354287192,43.970001220703125,nan
827849,BLU,1.574,44.153606036896136,43.593869911243544,43.45600128173828,nan
828282,BLU,1.798,44.529063632148926,44.4548455265145,44.345001220703125,nan
828000,BLU,1.243,43.79865055568616,43.03799819946289,43.03799819946289,nan
829342,BLU,0.753,44.2825722616756,43.2248421695809,42.83000183105469,nan
830133,BLU,0.961,44.10502003762084,43.76484308510825,43.54499816894531,nan
830312,BLU,2.152,44.42165975726276,44.54484567910239,44.24399948120117,nan
830661,BLU,2.066,44.43676532204864,44.31484232216879,44.04600143432617,nan
831978,BLU,1.0,44.40288618378388,43.88484201699301,43.33100128173828,nan
833042,BLU,1.442,43.58359922477797,43.435001373291016,43.435001373291016,nan
833221,BLU,2.46,42.26183836833838,44.4748421695809,44.13999938964844,nan
832754,BLU,1.35,43.85224458625535,43.323001861572266,43.323001861572266,nan
833950,BLU,0.745,43.54647780957668,43.66484461098715,43.516998291015625,nan
837226,BLU,0.501,43.03252305471291,43.60484323769614,43.5099983215332,nan
838188,BLU,1.741,42.183758737837664,43.63743269873334,43.3390007019043,nan
837613,BLU,1.52,44.5190627733283,44.4548455265145,44.00899887084961,nan
836473,BLU,1.455,43.61410367144117,43.4065874949638,43.17300033569336,nan
838473,BLU,0.72,43.88543648420408,43.55484400063559,43.560001373291016,nan
837364,BLU,1.59,44.098021307173866,43.422000885009766,43.422000885009766,nan
840278,BLU,0.958,43.691825762277354,43.104435511982764,42.922000885009766,nan
840220,BLU,1.739,43.305341532138435,44.594844916162934,44.369998931884766,nan
841730,BLU,1.954,44.28449047249276,44.494842627344575,44.084999084472656,nan
841798,BLU,1.164,43.89003958718074,44.63484201699301,44.49700164794922,nan
841708,BLU,2.552,44.206058652653184,44.06999969482422,44.06999969482422,nan
842326,BLU,0.626,43.06863089504372,43.38484201699301,42.861000061035156,nan
843284,BLU,3.286,45.57079466025026,44.48484430581137,44.45500183105469,nan
843218,BLU,2.016,44.92314501477793,44.11420614084894,43.99100112915039,nan
843441,BLU,0.817,43.33468240715128,43.81484232216879,43.643001556396484,nan
844372,BLU,1.013,44.03198275812378,43.37484369545981,43.18600082397461,nan
844666,BLU,1.274,42.438623535396694,43.78484354287192,43.542999267578125,nan
846017,BLU,2.698,44.55744693518812,43.69900131225586,43.69900131225586,nan
846068,BLU,1.38,43.18292465246593,43.834842779932465,43.611000061035156,nan
842650,BLU,2.16,45.053548117209246,45.51484308510825,43.60300064086914,nan
846614,BLU,0.893,43.66503828480911,43.434845068750825,43.165000915527344,nan
847966,BLU,0.882,43.55147609814583,43.75484476357504,43.737998962402344,nan
849175,BLU,0.666,43.61570253652044,43.07484445839926,42.858001708984375,nan
849725,BLU,1.782,44.28314320045977,43.66699981689453,43.66699981689453,nan
849718,BLU,1.245,43.96835436747788,43.934845068750825,43.78499984741211,nan
850194,BLU,1.083,43.718911503123515,43.934845068750825,43.75199890136719,nan
850159,BLU,0.884,43.64943829554959,43.78484354287192,43.555999755859375,nan
850964,BLU,1.689,44.23937918945609,43.565330430744346,43.28300094604492,nan
848572,BLU,1.965,44.9418986926629,44.15343153906537,43.85499954223633,nan
851396,BLU,1.557,44.800026684571094,44.25484476357504,44.08100128173828,nan
849908,BLU,2.921,44.213743703008205,44.774845221338715,44.529998779296875,nan
851889,BLU,0.957,44.30319484139516,44.23484430581137,44.28099822998047,nan
853324,BLU,1.752,43.91220428154507,44.174842932520356,43.72100067138672,nan
853686,BLU,0.985,44.006164370823676,43.25905665596,42.93299865722656,nan
854839,BLU,2.945,45.07418789918577,43.872302886404526,43.737998962402344,nan
856060,BLU,0.696,43.16195796165338,43.0165712265889,42.71900177001953,nan
856250,BLU,1.977,44.59575535742748,44.25484476357504,43.8380012512207,nan
856997,BLU,0.901,43.74875912481675,44.04484567910239,43.59000015258789,nan
858490,BLU,1.451,43.627985657417334,43.489027483934336,43.21900177001953,nan
859626,BLU,2.033,44.444479488152055,43.3380012512207,43.3380012512207,nan
858942,BLU,1.089,43.909188738922225,44.114845373926606,44.064998626708984,nan
859808,BLU,0.696,43.70194848763734,43.35484323769614,42.93199920654297,nan
860450,BLU,1.93,43.99725018033587,44.05484400063559,43.803001403808594,nan
860713,BLU,1.041,43.91590404458767,43.844844916162934,43.69499969482422,nan
861087,BLU,0.927,43.8689987850952,43.11899948120117,43.11899948120117,nan
861615,BLU,0.976,43.19271270852853,44.114845373926606,43.09400177001953,nan
861654,BLU,0.98,43.86069074594977,44.094844916162934,43.98400115966797,nan
862187,BLU,1.021,43.80342790358495,43.9648438480477,43.79999923706055,nan
862058,BLU,2.111,44.36429011004326,44.774845221338715,44.64799880981445,nan
863198,BLU,1.37,43.45278553390636,43.236000061035156,43.236000061035156,nan
863637,BLU,1.101,43.62902144517989,43.594844916162934,43.340999603271484,nan
864124,BLU,0.667,43.431360653143514,43.2248421695809,42.689998626708984,nan
864044,BLU,1.324,44.426095875110974,43.834842779932465,43.611000061035156,nan
865420,BLU,1.578,43.645004727716945,43.15999984741211,43.15999984741211,nan
867448,BLU,0.828,43.58953687945837,43.46350189291743,43.058998107910156,nan
868068,BLU,0.936,43.280143168853556,43.7048455265145,43.512001037597656,nan
868816,BLU,1.526,43.71079395814634,43.90441119179559,43.67599868774414,nan
868663,BLU,2.569,45.01653329690304,44.10270713335067,43.84700012207031,nan
869891,BLU,1.447,44.62032833042233,44.334842779932465,44.04199981689453,nan
870620,BLU,1.863,42.966880536837095,43.88321469114086,43.71699905395508,nan
872373,BLU,2.084,44.287497295963654,44.274845221338715,44.02199935913086,nan
872567,BLU,1.578,44.502999856972735,43.486572018933735,43.25,nan
873407,BLU,1.911,44.942018109848824,43.6838764744577,43.540000915527344,nan
873499,BLU,1.325,44.380088403795334,43.87484369545981,43.68000030517578,nan
