ID,Group,z,Kelly_Lx,Auge_Lx
951915,BLU,1.641000,43.523000,43.942074
952044,GRN,2.225000,44.454130,44.454130
952592,BLU,1.515000,43.714127,43.714126
953044,BLU,0.743000,43.190540,43.404842
953097,BLU,2.106000,43.698463,43.698463
953566,RED,2.545100,-99.000000,nan
953656,BLU,1.165000,44.282753,44.454846
953879,BLU,1.717000,43.694820,43.964844
953926,GRN,1.454000,44.446000,44.524845
956585,GRN,0.500000,43.469000,43.494843
956746,BLU,1.114000,43.284283,43.284283
956759,GRN,1.527000,43.705000,44.034844
956962,BLU,1.451000,43.038000,43.037998
957291,GRN,2.034000,43.926470,43.926474
957935,GRN,2.861000,43.895000,43.895000
958087,BLU,1.264000,43.279000,43.278999
958542,GRN,1.205000,43.763924,43.734844
958546,BLU,2.831000,44.076000,44.076000
958682,GRN,1.228000,43.769000,44.074844
958752,RED,3.276500,-99.000000,nan
958853,BLU,0.760000,43.298466,43.524845
958959,BLU,1.703000,43.773000,43.772999
959121,RED,3.214800,-99.000000,nan
959179,GRN,2.750000,44.654940,44.844845
959304,BLU,1.984000,43.899483,43.899483
959416,BLU,1.140000,43.604030,45.464844
959558,BLU,1.258000,43.924520,44.834843
960163,RED,1.447600,-99.000000,nan
960349,BLU,2.351000,44.083443,44.083442
960437,BLU,1.117000,43.417515,43.417514
960955,RED,3.146100,-99.000000,nan
961107,BLU,2.755000,44.825000,44.744843
961208,GRN,2.129000,44.458460,44.464844
961220,BLU,2.279000,44.052000,44.051998
961361,RED,2.365300,-99.000000,nan
962023,RED,2.489300,-99.000000,nan
962054,GRN,0.505000,43.276524,43.364845
962101,BLU,1.500000,44.174360,44.164845
962990,RED,1.436900,-99.000000,nan
963352,BLU,1.295000,43.286000,43.567498
963819,BLU,0.864000,43.355366,43.454846
963837,BLU,1.857000,44.432686,45.524845
964436,BLU,1.381000,43.947304,43.974842
964637,BLU,1.308000,43.914204,44.384842
964780,BLU,1.453000,43.631000,43.631001
964942,BLU,1.246000,43.694000,43.694000
965224,BLU,2.387000,44.172348,44.464844
965226,BLU,1.904000,44.146000,44.584843
965936,RED,1.261200,-99.000000,nan
966231,BLU,2.344000,43.858000,44.174843
966326,RED,1.786800,-99.000000,nan
966600,RED,2.174800,-99.000000,nan
966659,BLU,0.807000,43.463000,43.394844
966973,GRN,3.038000,44.978820,45.034844
967157,RED,0.226900,-99.000000,nan
967345,RED,2.018300,-99.000000,nan
967393,BLU,2.553000,44.082016,44.082015
967738,BLU,2.000000,44.387820,44.364845
968194,BLU,1.271000,43.416090,43.804844
968549,GRN,2.091000,43.423000,43.708671
968639,BLU,1.411000,43.544000,43.704846
969058,BLU,1.963000,43.504000,43.906306
969164,RED,1.949700,-99.000000,nan
969348,BLU,0.850000,44.001000,44.304844
969735,BLU,0.665000,43.181000,43.214844
969737,BLU,4.846000,44.283000,44.483660
969825,BLU,1.378000,43.414670,43.414668
970077,BLU,2.130000,44.425000,44.554844
970232,GRN,1.434000,45.014275,45.064842
970405,BLU,1.896000,44.122467,44.122467
970584,GRN,1.402000,45.054000,45.164845
970695,BLU,0.768000,43.404373,43.484844
970715,BLU,1.758000,43.832905,43.832906
970723,RED,2.028200,-99.000000,nan
970795,BLU,0.346000,43.147000,43.124844
971058,RED,1.446700,-99.000000,nan
971246,GRN,2.549000,44.112000,44.494843
971340,BLU,1.532000,43.742000,44.784844
971360,BLU,2.409000,44.338040,44.338039
971458,BLU,0.297000,43.014137,43.014137
972387,GRN,0.212000,43.008774,43.284844
973211,BLU,0.704000,43.613500,43.854843
973644,BLU,2.898000,44.416866,44.514843
973983,BLU,1.599000,43.704906,43.704906
974017,BLU,1.737000,43.375000,43.701058
974185,BLU,1.468000,44.043000,44.264843
974555,GRN,2.377000,44.955000,44.984844
974850,BLU,1.730000,44.338100,44.338100
975133,GRN,0.854000,43.368393,43.904842
975456,BLU,1.487000,43.117000,43.117001
976376,RED,2.352900,-99.000000,nan
976485,GRN,2.550000,44.907000,45.024845
977204,RED,2.683000,-99.000000,nan
977224,BLU,2.270000,44.228336,44.344845
977238,BLU,1.998000,43.870000,45.044846
977394,RED,1.934900,-99.000000,nan
977626,BLU,1.199000,43.205666,43.205664
977680,BLU,2.269000,43.871162,43.871164
978031,BLU,1.760000,43.380000,43.519663
978444,GRN,1.575000,43.780693,43.780692
979233,BLU,2.342000,43.897000,44.244843
979253,BLU,1.407000,43.522514,43.522513
979356,BLU,1.529000,43.805000,43.994843
979372,BLU,3.030000,44.144000,44.144001
979382,RED,0.495200,-99.000000,nan
979571,BLU,0.920000,43.721000,43.814842
979733,GRN,2.407000,43.544000,43.543999
980284,BLU,3.609000,44.690000,44.689999
980641,BLU,2.147000,43.739000,43.738998
980722,BLU,1.325000,43.999630,44.114845
981441,BLU,2.902000,44.463627,44.524845
981552,GRN,1.957000,44.036000,44.234844
982004,GRN,2.414000,44.404026,44.484844
982199,RED,1.140900,-99.000000,nan
982563,BLU,1.481000,43.765000,43.954846
982990,GRN,1.065000,44.604000,44.684845
983135,BLU,1.921000,44.218000,44.354843
983360,BLU,1.996000,44.091760,44.094845
983575,BLU,2.160000,43.874180,43.874181
983801,BLU,4.120000,44.177000,44.176998
984181,GRN,1.041000,44.637000,44.494843
984339,BLU,2.329000,44.295640,44.295640
984811,BLU,2.930000,44.710490,45.924843
985892,GRN,1.419000,43.886330,43.886330
986007,BLU,1.912000,43.723000,44.024845
986016,GRN,1.655000,44.004000,44.304844
986443,BLU,2.147000,44.013000,44.013000
986571,BLU,2.373000,44.013157,44.013157
986629,BLU,0.884000,43.572570,43.774845
986701,GRN,1.839000,44.305000,44.394844
986752,BLU,1.317000,43.850000,43.964844
987184,RED,3.108100,-99.000000,nan
987573,GRN,1.110000,44.501000,44.494843
987588,BLU,2.836000,44.590000,44.824844
987849,GRN,1.459000,44.461000,44.554844
988550,GRN,1.608000,44.573000,44.674843
989105,BLU,2.620000,44.500000,44.884842
989640,GRN,1.362000,44.080000,44.154842
989672,GRN,2.834000,44.677000,45.024845
990154,BLU,1.326000,43.722466,43.804844
990363,BLU,1.328000,43.248000,43.248001
990597,BLU,2.341000,43.855000,43.855000
990857,BLU,1.560000,43.611000,43.784844
991379,RED,1.802000,-99.000000,nan
991721,GRN,1.857000,44.096000,44.194843
992008,GRN,1.979000,44.249000,44.434845
992110,BLU,2.041000,44.026000,44.244843
992147,GRN,0.729000,43.265000,43.264999
992340,GRN,1.613000,44.481000,44.574844
992437,BLU,2.021000,44.161810,44.161811
993201,GRN,1.580000,44.394270,44.384842
993207,BLU,1.380000,43.348000,43.348000
993805,GRN,0.765000,44.153000,44.164845
994475,BLU,2.509000,43.809000,43.808998
994707,BLU,2.335000,44.239510,44.239509
995126,GRN,2.249000,44.804424,44.824844
995219,GRN,1.267000,43.391273,43.391272
995278,BLU,1.584000,44.305000,44.474842
995941,BLU,1.101000,43.087013,43.087013
996455,BLU,0.905000,43.305534,43.305533
996570,GRN,1.990000,43.589000,43.589001
996834,BLU,3.423000,45.405010,45.644844
996963,BLU,1.209000,44.430473,44.454846
997300,GRN,2.276000,43.927000,43.926998
997351,BLU,0.340000,43.308000,43.304844
997373,BLU,2.798000,44.050000,44.049999
997780,BLU,1.169000,43.632000,43.632000
997928,BLU,1.549000,43.514000,43.630907
998781,BLU,1.257000,43.631000,43.834843
999621,GRN,2.648000,45.079000,45.474842
999693,BLU,2.091000,43.961030,43.961028
999915,BLU,1.983000,44.091000,44.091000
1000894,BLU,0.737000,43.822000,43.844845
1001309,GRN,1.856000,44.490000,44.784844
1002054,GRN,2.307000,44.026090,44.026088
1002511,BLU,1.441000,43.197000,43.535186
1002786,BLU,1.519000,43.970000,44.194843
1002909,BLU,1.110000,43.589226,43.589225
1003627,BLU,1.702000,43.591100,43.591099
1003852,BLU,0.826000,43.549370,43.534844
1003860,BLU,0.950000,43.368893,43.634842
1003876,BLU,3.662000,44.244000,44.243999
1004988,GRN,0.728000,43.353370,43.334843
1005059,BLU,1.259000,43.106490,43.106490
1005199,BLU,1.565000,43.765865,43.765867
1007468,BLU,0.501000,43.507000,43.554844
1007567,BLU,1.265000,43.213000,43.339100
1008790,BLU,1.724000,44.341064,44.484844
1011026,BLU,0.867000,43.351986,43.351985
1011872,BLU,0.896000,43.967308,44.044846
1012151,BLU,2.549000,44.153873,44.153874
1012616,BLU,0.835000,43.309000,43.308998
1013607,GRN,1.470000,44.207000,44.434845
1013783,GRN,1.832000,44.880000,45.084843
1014035,GRN,1.987000,44.142000,44.344845
1014235,BLU,1.786000,44.101967,44.094845
1014553,BLU,1.065000,43.219000,43.219002
1014611,BLU,1.258000,43.355000,43.355000
1015934,BLU,0.609000,43.471115,43.464844
1017482,GRN,1.451000,44.346000,44.464844
1017947,BLU,1.557000,43.242000,43.603511
1018631,BLU,2.737000,44.325000,44.325001
1018850,BLU,1.202000,43.118000,43.118000
1021276,GRN,1.616000,44.400757,44.544846
1021742,BLU,0.807000,43.131668,43.131670
1023312,GRN,0.766000,44.541000,44.494843
1024095,GRN,2.095000,43.812000,43.812000
1025621,GRN,3.548000,44.139000,44.139000
1026757,BLU,0.952000,43.025000,43.025002
1027650,BLU,0.728000,43.530000,43.594845
1027745,GRN,1.579000,43.965000,44.234844
1027878,BLU,2.584000,44.554020,44.554020
1028133,BLU,1.808000,43.400000,43.823660
1028206,BLU,1.329000,43.281000,43.280998
1028869,BLU,2.016000,44.503670,44.503669
1030424,BLU,3.346000,44.162000,44.436904
1030686,BLU,1.837000,43.470000,43.470001
1030922,GRN,1.406000,44.642000,44.704846
1032553,BLU,1.994000,43.695490,43.695491
1034240,BLU,2.000000,43.681000,43.681000
1034875,BLU,0.705000,43.097805,43.097804
1035321,BLU,1.068000,43.148000,43.147999
1035849,BLU,1.252000,44.047000,44.184845
1036595,GRN,2.079000,44.499000,44.664845
1036639,BLU,1.235000,43.798000,43.814842
1037259,BLU,0.612000,43.534084,43.494843
1037540,GRN,0.878000,43.987000,44.044846
1041483,GRN,0.881000,43.972000,44.024845
1041590,BLU,2.429000,44.577000,44.784844
1042830,BLU,0.695000,43.749000,43.734844
1043557,BLU,1.130000,43.723810,43.723809
1043926,RED,0.934000,42.842780,42.842781
1044729,GRN,2.114000,45.329000,45.524845
1044900,GRN,2.530000,43.863000,43.862999
1045700,BLU,0.623000,43.371000,43.464844
1045904,BLU,2.642000,44.341526,44.341528
1047454,BLU,0.812000,44.070000,44.094845
1049136,BLU,1.810000,44.374866,44.394844
1050399,BLU,1.434000,43.264000,43.572035
1052385,BLU,0.942000,43.521587,43.521589
1053990,BLU,1.260000,44.299000,44.414845
1055541,GRN,1.641000,44.249000,44.424843
1057210,GRN,1.011000,43.605000,43.844845
1060508,GRN,1.561000,44.859000,44.984844
1061421,GRN,2.743000,44.359470,44.359472
1066042,BLU,1.686000,44.409153,44.404842
1069258,GRN,1.143000,43.928608,43.964844
1075086,BLU,1.275000,43.952187,43.952185
1075324,BLU,0.703000,43.317000,43.317001
1075948,BLU,1.112000,43.496090,43.496088
1075967,GRN,1.519000,43.752000,43.751999
1082900,BLU,1.553000,44.343000,44.394844
1083894,GRN,1.633000,43.730732,43.730732
1086000,BLU,1.071000,43.557820,43.557820
1093775,BLU,1.598000,44.225000,44.404842
1094060,GRN,2.429000,44.691517,44.794846
1103708,BLU,0.924000,43.146000,43.146000
1107395,GRN,0.717000,43.604824,43.604823
1118400,BLU,1.281000,43.512486,43.512486
