ID,GROUP,Z,LOG_LIR,LOG_LX_INT,LOG_LX,LOG_LXLIM,LOG_LXIR_THEORY,LOG_NH_THEORY,SIG_POS_THEORY,SIG_NEG_THEORY,LOG_LXIR_INTRIN,LOG_NH_INTRIN,SIG_POS_INTRIN,SIG_NEG_INTRIN
      376362,BLU,  0.83200, 43.75869, 43.19484, 42.85700,      NaN, 43.55730, 23.36001,  0.40156,  0.26908, 43.19484, 22.57030,  1.16471,  0.40021
      376887,BLU,  2.61100, 44.36918, 43.84660, 43.60400,      NaN, 44.07011, 22.92810,  0.73360,  0.36307, 43.84660, 22.19513,  2.05699,  0.40078
      377133,BLU,  1.35800, 44.14879, 43.50484, 43.36100,      NaN, 43.88498, 23.05597,  0.62512,  0.33884, 43.50484, 21.68385,  3.55684,  0.35257
      377949,BLU,  1.51100, 44.45888, 43.98484, 44.05300,      NaN, 44.14545, 21.42127,  4.84235,  0.26726, 43.98484, 21.00000,  2.32111,  0.00000
      378385,BLU,  1.35300, 43.89917, 43.44830, 43.30200,      NaN, 43.67530, 22.68295,  0.98397,  0.39188, 43.44830, 21.69670,  3.74750,  0.34955
      378500,BLU,  0.96900, 44.36733, 44.14484, 44.01900,      NaN, 44.06856, 21.21665,  5.23579,  0.17563, 44.14484, 21.58978,  4.25511,  0.32069
      379362,BLU,  1.02500, 43.74258, 43.91484, 43.38500,      NaN, 43.54376, 21.76229,  3.42455,  0.36552, 43.91484, 23.06732,  0.62292,  0.33280
      380734,BLU,  2.41200, 44.87721, 44.68485, 44.49600,      NaN, 44.46088, 21.00000,  3.52004,  0.00000, 44.68485, 21.92566,  2.99273,  0.38319
      381301,BLU,  1.35800, 43.99229, 43.12300, 43.12300,      NaN, 43.75353, 23.25905,  0.45370,  0.29628, 43.12300, 21.00000,  5.39044,  0.01808
      381287,BLU,  1.21700, 43.13638, 43.36600, 43.36600,      NaN, 43.03456, 21.00000,  0.00000,  0.00000, 43.36600, 21.00000,  5.42880,  0.00000
      379763,BLU,  1.83600, 44.43617, 43.54000, 43.54000,      NaN, 44.12638, 23.17669,  0.53941,  0.31038, 43.54000, 21.00000,  5.15840,  0.02076
      382018,BLU,  3.37100, 44.42336, 44.56484, 44.18700,      NaN, 44.11562, 21.00000,  1.99530,  0.00000, 44.56484, 22.69736,  1.01268,  0.39059
      382726,BLU,  1.51200, 44.03254, 43.03300, 43.03300,      NaN, 43.78733, 23.43820,  0.34938,  0.24893, 43.03300, 21.00000,  5.07648,  0.00000
      383151,BLU,  1.43300, 44.20296, 44.11485, 43.45000,      NaN, 43.93049, 22.96381,  0.65675,  0.35106, 44.11485, 23.30871,  0.42822,  0.28253
      383817,BLU,  1.56600, 44.51107, 44.17484, 44.03300,      NaN, 44.18930, 21.74892,  3.65459,  0.35509, 44.17484, 21.67339,  3.99942,  0.34244
      383384,BLU,  1.76000, 44.21316, 44.18485, 43.72400,      NaN, 43.93906, 22.06098,  2.25437,  0.39824, 44.18485, 22.91503,  0.72841,  0.36243
      383885,BLU,  1.75500, 44.05123, 43.91484, 43.47700,      NaN, 43.80304, 22.53278,  1.25500,  0.39929, 43.91484, 22.85789,  0.79953,  0.37154
      383801,BLU,  1.64900, 43.34665, 44.26484, 43.86600,      NaN, 43.21118, 21.00000,  0.00000,  0.00000, 44.26484, 22.76100,  0.90988,  0.38581
      384414,BLU,  1.25300, 43.73780, 43.26013, 43.11200,      NaN, 43.53975, 22.83282,  0.81828,  0.37648, 43.26013, 21.70625,  3.88569,  0.34671
      385456,BLU,  0.76900, 43.52848, 45.11485, 42.83900,      NaN, 43.36392, 23.05779,  0.63762,  0.33260, 45.11485, 25.00000,  0.00000,  0.20348
      385450,BLU,  1.79600, 44.45686, 43.99484, 43.78800,      NaN, 44.14376, 22.62721,  1.10475,  0.39399, 43.99484, 22.02099,  2.59719,  0.39333
      385941,BLU,  3.46000, 45.15074, 45.57484, 44.39300,      NaN, 44.57030, 21.86292,  3.20110,  0.37643, 45.57484, 23.85986,  0.21331,  0.15945
      386137,BLU,  1.39900, 43.43627, 43.75700, 43.75700,      NaN, 43.28646, 21.00000,  0.00000,  0.00000, 43.75700, 21.00000,  5.14437,  0.00272
      386478,BLU,  1.67400, 44.29712, 43.40800, 43.40800,      NaN, 44.00958, 23.20610,  0.50399,  0.30719, 43.40800, 21.00000,  5.57837,  0.00000
      387336,BLU,  1.62400, 43.92484, 43.40200, 43.40200,      NaN, 43.69686, 22.41571,  1.49854,  0.40232, 43.40200, 21.00000,  5.28014,  0.00000
      388379,BLU,  1.44400, 44.30766, 44.17484, 44.22400,      NaN, 44.01843, 21.00000,  0.13946,  0.00000, 44.17484, 21.00000,  3.04866,  0.00000
      390586,BLU,  1.36400, 41.92900, 43.66484, 43.47200,      NaN, 42.02036, 21.00000,  0.00000,  0.00000, 43.66484, 21.94737,  2.73663,  0.38639
      389447,BLU,  1.31000, 44.24339, 43.25200, 43.25200,      NaN, 43.96445, 23.37759,  0.38321,  0.26754, 43.25200, 21.00000,  5.51998,  0.00000
      391670,BLU,  1.50100, 44.35119, 43.97484, 43.71600,      NaN, 44.05500, 22.57396,  1.20251,  0.39529, 43.97484, 22.27009,  1.78539,  0.40286
      392925,BLU,  1.55100, 44.35776, 45.54485, 43.16100,      NaN, 44.06052, 23.60620,  0.27866,  0.20725, 45.54485, 25.00000,  0.00000,  0.05634
      393236,BLU,  1.57900, 43.74892, 43.91484, 43.65700,      NaN, 43.54909, 21.00000,  1.08210,  0.00000, 43.91484, 22.26605,  1.91620,  0.40181
      393604,BLU,  2.53200, 44.58999, 44.66484, 44.08400,      NaN, 44.25559, 21.83194,  3.37429,  0.36993, 44.66484, 23.16598,  0.55125,  0.31202
      393844,BLU,  1.25100, 43.51767, 43.92484, 43.49100,      NaN, 43.35484, 21.00000,  0.75004,  0.00000, 43.92484, 22.84795,  0.79555,  0.36819
      394239,BLU,  0.86400, 43.56039, 43.65484, 43.53800,      NaN, 43.39073, 21.00000,  0.64092,  0.00000, 43.65484, 21.54275,  4.55091,  0.30983
      395477,BLU,  2.00400, 44.52340, 43.49020, 43.39600,      NaN, 44.19965, 23.50685,  0.31692,  0.24382, 43.49020, 21.42977,  5.18479,  0.26979
      396633,BLU,  1.21700, 43.91529, 43.56939, 43.24700,      NaN, 43.68884, 22.86782,  0.79781,  0.36800, 43.56939, 22.52121,  1.25693,  0.39964
      398571,BLU,  1.43400, 43.55191, 43.55484, 43.43300,      NaN, 43.38360, 21.00000,  2.86296,  0.00000, 43.55484, 21.56888,  4.29618,  0.31834
      398447,BLU,  1.09200, 44.04599, 43.38484, 43.28300,      NaN, 43.79863, 23.03981,  0.62691,  0.34196, 43.38484, 21.46686,  4.82398,  0.28902
      399796,BLU,  2.04300, 44.33035, 44.08484, 43.97800,      NaN, 44.03750, 21.26121,  5.68361,  0.18743, 44.08484, 21.49115,  4.57787,  0.30366
      400613,BLU,  1.84200, 43.85636, 43.23000, 43.23000,      NaN, 43.63934, 22.78709,  0.88722,  0.38203, 43.23000, 21.00000,  5.31777,  0.00000
      400634,BLU,  1.03400, 43.44918, 43.09700, 43.09700,      NaN, 43.29731, 21.98793,  2.58719,  0.39189, 43.09700, 21.00000,  5.24820,  0.00000
      401419,BLU,  1.60900, 44.08389, 43.53100, 43.53100,      NaN, 43.83047, 22.43431,  1.39320,  0.40374, 43.53100, 21.00000,  5.63604,  0.00468
      402040,BLU,  1.86900, 44.18834, 44.12484, 43.87900,      NaN, 43.91820, 21.17137,  5.79563,  0.12527, 44.12484, 22.21089,  1.93389,  0.40401
      403300,BLU,  0.97100, 44.47102, 43.39484, 43.15200,      NaN, 44.15565, 23.71412,  0.23563,  0.19101, 43.39484, 22.19629,  2.09262,  0.40330
      402948,BLU,  0.66100, 43.16220, 43.52485, 42.71700,      NaN, 43.05625, 22.57475,  1.14424,  0.39611, 43.52485, 23.51120,  0.31582,  0.23857
      403162,BLU,  1.74600, 43.65457, 44.02485, 43.76500,      NaN, 43.46984, 21.00000,  0.00000,  0.00000, 44.02485, 22.27415,  1.82310,  0.40269
      404105,BLU,  0.73000, 43.99865, 44.32484, 42.68700,      NaN, 43.75887, 23.77571,  0.22258,  0.17930, 44.32484, 24.19685,  0.29859,  0.13839
      403058,BLU,  1.51900, 43.62579, 43.46882, 43.36700,      NaN, 43.44567, 21.35430,  5.59818,  0.22517, 43.46882, 21.46678,  4.60200,  0.29179
      404674,BLU,  0.98200, 42.89741, 43.52485, 42.80000,      NaN, 42.83382, 21.14785,  5.41251,  0.12660, 43.52485, 23.39553,  0.37200,  0.25718
      405233,BLU,  0.66300, 43.97981, 43.76484, 42.87300,      NaN, 43.74303, 23.57565,  0.29711,  0.21444, 43.76484, 23.59825,  0.27591,  0.21207
      405071,BLU,  1.41900, 43.34305, 43.22951, 43.02400,      NaN, 43.20816, 21.90022,  2.89269,  0.38137, 43.22951, 22.01450,  2.53700,  0.39246
      405698,BLU,  0.43400, 42.74759, 43.32484, 43.01000,      NaN, 42.70798, 21.00000,  0.00000,  0.00000, 43.32484, 22.49648,  1.26475,  0.40159
      405548,BLU,  0.78200, 43.41387, 43.35484, 42.95800,      NaN, 43.26765, 22.47547,  1.32734,  0.39841, 43.35484, 22.75604,  0.90875,  0.38548
      406106,BLU,  0.69100, 43.55484, 43.17484, 42.62300,      NaN, 43.38607, 23.45084,  0.33870,  0.25077, 43.17484, 23.10987,  0.60119,  0.32438
      407780,BLU,  1.48300, 44.15586, 44.69484, 44.63500,      NaN, 43.89092, 21.00000,  0.00000,  0.00000, 44.69484, 21.26290,  5.56875,  0.19607
      408538,BLU,  1.31500, 44.44958, 44.39484, 43.97400,      NaN, 44.13765, 21.78881,  3.44475,  0.36408, 44.39484, 22.81566,  0.86751,  0.37318
      409604,BLU,  2.31400, 44.79588, 44.41484, 44.10800,      NaN, 44.42835, 22.51472,  1.25994,  0.40070, 44.41484, 22.46413,  1.31920,  0.39981
      411306,BLU,  1.13300, 43.90904, 43.17577, 42.98600,      NaN, 43.68359, 23.35609,  0.40040,  0.26905, 43.17577, 21.93066,  2.83914,  0.38577
      411643,BLU,  1.32900, 43.43155, 43.35604, 43.20300,      NaN, 43.28250, 21.35837,  5.05613,  0.23444, 43.35604, 21.73193,  3.95910,  0.35394
      413217,BLU,  2.05100, 44.64029, 43.85278, 43.47500,      NaN, 44.29784, 23.52674,  0.32036,  0.23146, 43.85278, 22.69718,  1.00848,  0.39050
      413854,BLU,  1.98000, 42.10746, 43.33000, 43.33000,      NaN, 42.17026, 21.00000,  0.00000,  0.00000, 43.33000, 21.00000,  5.31191,  0.02676
      413764,BLU,  1.96200, 41.15220, 43.70368, 43.56700,      NaN, 41.36785, 21.00000,  0.00000,  0.00000, 43.70368, 21.64640,  4.00981,  0.33703
      415138,BLU,  2.08500, 44.56922, 43.69592, 43.52200,      NaN, 44.23814, 23.38294,  0.37838,  0.26229, 43.69592, 21.84463,  3.33612,  0.36996
      414773,BLU,  2.08400, 44.89723, 43.68930, 43.54300,      NaN, 44.46889, 23.63353,  0.25566,  0.20237, 43.68930, 21.69670,  3.78861,  0.34596
      415112,BLU,  1.41800, 43.82049, 43.30427, 43.20300,      NaN, 43.60921, 22.77930,  0.88115,  0.37919, 43.30427, 21.46411,  4.82070,  0.28188
      414685,BLU,  1.72700, 42.97110, 44.06484, 43.68300,      NaN, 42.89572, 21.00000,  0.00000,  0.00000, 44.06484, 22.71007,  1.01382,  0.39076
      415920,BLU,  1.09000, 43.26024, 43.84484, 43.84900,      NaN, 43.13860, 21.00000,  0.00000,  0.00000, 43.84484, 21.00000,  5.06558,  0.00000
      415386,BLU,  1.00500, 43.58006, 43.29485, 43.33800,      NaN, 43.40725, 21.30856,  5.29460,  0.22964, 43.29485, 21.00000,  3.05512,  0.00000
      416000,BLU,  2.05400, 44.72781, 44.14484, 43.68800,      NaN, 44.37136, 23.33550,  0.39457,  0.27590, 44.14484, 22.90509,  0.75634,  0.36512
      415424,BLU,  0.77500, 43.51147, 43.45485, 43.00900,      NaN, 43.34963, 22.57916,  1.16017,  0.39746, 43.45485, 22.87777,  0.80401,  0.36719
      416902,BLU,  2.23600, 44.25492, 44.21484, 43.98100,      NaN, 43.97413, 21.00000,  5.12627,  0.00000, 44.21484, 22.15247,  2.07163,  0.40131
      418230,BLU,  1.60800, 44.65109, 43.66484, 43.48100,      NaN, 44.30691, 23.52992,  0.31651,  0.23472, 43.66484, 21.89850,  2.91219,  0.38207
      418204,BLU,  2.50700, 44.49065, 43.89664, 43.63700,      NaN, 44.17215, 23.07757,  0.60069,  0.33043, 43.89664, 22.27330,  1.83207,  0.40109
      418599,BLU,  0.83400, 43.55632, 43.14484, 42.88900,      NaN, 43.38731, 23.00630,  0.66174,  0.34599, 43.14484, 22.25797,  1.97894,  0.40378
      419166,BLU,  1.51300, 45.11102, 44.83484, 44.78100,      NaN, 44.55441, 21.00000,  0.02549,  0.00000, 44.83484, 21.23538,  5.73670,  0.18664
      419128,BLU,  1.51900, 43.90987, 44.28484, 44.07400,      NaN, 43.68429, 21.00000,  0.00000,  0.00000, 44.28484, 22.04045,  2.41227,  0.39426
      419932,BLU,  1.97700, 44.74280, 43.92500, 43.92500,      NaN, 44.38395, 22.91032,  0.76101,  0.36514, 43.92500, 21.00000,  5.23762,  0.00102
      420196,BLU,  1.96400, 44.53449, 43.48100, 43.48100,      NaN, 44.20897, 23.40006,  0.36191,  0.25928, 43.48100, 21.00000,  5.50905,  0.00000
      418904,BLU,  1.37500, 43.95672, 43.91484, 43.75200,      NaN, 43.72364, 21.00000,  4.06323,  0.00000, 43.91484, 21.78445,  3.34589,  0.36710
      420847,BLU,  1.77800, 44.07238, 44.02485, 43.49300,      NaN, 43.82079, 22.53837,  1.24138,  0.39957, 44.02485, 23.07118,  0.60917,  0.33234
      421107,BLU,  0.89500, 43.78234, 44.01484, 43.72700,      NaN, 43.57717, 21.00000,  0.56798,  0.00000, 44.01484, 22.38732,  1.47447,  0.40178
      420643,BLU,  0.21900, 43.13141, 43.59484, 42.46800,      NaN, 43.03038, 23.13026,  0.57386,  0.31878, 43.59484, 23.81778,  0.21833,  0.16956
      422500,BLU,  3.68100, 45.09298, 44.54485, 44.34400,      NaN, 44.54719, 22.00317,  2.51636,  0.39220, 44.54485, 21.99082,  2.49461,  0.39078
      423573,BLU,  0.91600, 44.18728, 44.45485, 44.26000,      NaN, 43.91731, 21.00000,  0.00000,  0.00000, 44.45485, 21.95825,  2.79820,  0.38355
      424992,BLU,  0.68000, 43.73536, 43.41484, 43.29500,      NaN, 43.53770, 22.19562,  2.03219,  0.40244, 43.41484, 21.55844,  4.26609,  0.32209
      424880,BLU,  1.51000, 44.44623, 43.64915, 43.34200,      NaN, 44.13483, 23.49391,  0.31651,  0.24257, 43.64915, 22.46538,  1.37389,  0.40105
      425194,BLU,  1.92700, 44.07849, 43.57919, 43.46000,      NaN, 43.82593, 22.65953,  1.06167,  0.39493, 43.57919, 21.55499,  4.34887,  0.31988
      425530,BLU,  1.11100, 44.25304, 43.63484, 43.08400,      NaN, 43.97255, 23.59484,  0.28425,  0.21332, 43.63484, 23.10794,  0.58240,  0.32614
      425170,BLU,  1.44500, 44.11574, 44.23484, 43.50600,      NaN, 43.85722, 22.61280,  1.07155,  0.39722, 44.23484, 23.40132,  0.37027,  0.25883
      426212,BLU,  2.52400, 44.58263, 44.34484, 44.12000,      NaN, 44.24941, 21.60842,  4.00557,  0.33606, 44.34484, 22.10865,  2.20957,  0.40174
      423348,BLU,  0.91600, 43.72479, 43.23394, 43.10900,      NaN, 43.52883, 22.81313,  0.85828,  0.38001, 43.23394, 21.58505,  4.16806,  0.32381
      426494,BLU,  1.82000, 44.40067, 44.47484, 44.29300,      NaN, 44.09656, 21.00000,  0.18785,  0.00000, 44.47484, 21.88763,  3.10424,  0.37612
      420912,BLU,  0.44500, 43.49256, 43.04485, 42.90500,      NaN, 43.33375, 22.83529,  0.85428,  0.37183, 43.04485, 21.66296,  3.99158,  0.33790
      426654,BLU,  1.49200, 42.53741, 43.78484, 43.55600,      NaN, 42.53142, 21.00000,  0.00000,  0.00000, 43.78484, 22.12812,  2.15796,  0.40100
      426055,BLU,  2.62200, 45.13615, 43.69300, 43.69300,      NaN, 44.56446, 23.57712,  0.30105,  0.21614, 43.69300, 21.00000,  5.21045,  0.00000
      426798,BLU,  0.93700, 44.05710, 43.87484, 43.50100,      NaN, 43.80796, 22.46462,  1.33308,  0.40146, 43.87484, 22.68466,  1.01973,  0.39373
      428515,BLU,  0.83800, 43.45986, 43.88484, 43.26900,      NaN, 43.30628, 21.16298,  5.81530,  0.13648, 43.88484, 23.23369,  0.47229,  0.29858
      425225,BLU,  0.66700, 43.39171, 43.16484, 42.91700,      NaN, 43.24904, 22.55185,  1.22417,  0.39748, 43.16484, 22.22065,  1.86745,  0.40452
      429502,BLU,  2.13400, 44.33995, 44.48484, 44.24800,      NaN, 44.04555, 21.00000,  0.15249,  0.00000, 44.48484, 22.16707,  2.02711,  0.40165
      429896,BLU,  1.42300, 44.54185, 43.30400, 43.30400,      NaN, 44.21515, 23.61826,  0.28399,  0.20832, 43.30400, 21.00000,  5.41957,  0.00000
      429677,BLU,  2.68400, 44.43967, 43.41900, 43.41900,      NaN, 44.12932, 23.37452,  0.38775,  0.26936, 43.41900, 21.00000,  5.10136,  0.00000
      430921,BLU,  1.24900, 44.10158, 43.13943, 42.98700,      NaN, 43.84532, 23.56351,  0.29661,  0.21888, 43.13943, 21.72871,  3.82875,  0.35325
      431659,BLU,  0.90400, 43.64679, 43.23700, 43.23700,      NaN, 43.46330, 22.11573,  2.19953,  0.40171, 43.23700, 21.00000,  5.58462,  0.00002
      431959,BLU,  1.42700, 41.97106, 43.27200, 43.27200,      NaN, 42.05569, 21.00000,  0.00000,  0.00000, 43.27200, 21.00000,  5.61001,  0.00211
      433259,BLU,  2.95100, 44.41702, 44.85484, 44.61300,      NaN, 44.11029, 21.00000,  0.00000,  0.00000, 44.85484, 22.19143,  2.07484,  0.40054
      433827,BLU,  0.97200, 44.00315, 43.95485, 43.70700,      NaN, 43.76265, 21.24326,  5.48681,  0.18361, 43.95485, 22.22065,  1.97217,  0.40183
      433721,BLU,  1.37300, 43.88187, 44.31484, 43.82200,      NaN, 43.66077, 21.00000,  0.41356,  0.00000, 44.31484, 22.99451,  0.65996,  0.34677
      434477,BLU,  1.23800, 43.94035, 43.26300, 43.26300,      NaN, 43.70989, 22.88037,  0.77037,  0.36328, 43.26300, 21.00000,  5.58805,  0.00000
      434455,BLU,  0.90500, 44.06214, 44.05484, 43.96700,      NaN, 43.81220, 21.00000,  0.50628,  0.00000, 44.05484, 21.39889,  4.97960,  0.26529
      436998,BLU,  1.04700, 44.14668, 43.91484, 43.12300,      NaN, 43.88321, 23.44670,  0.35680,  0.25606, 43.91484, 23.49248,  0.32614,  0.24319
      437780,BLU,  1.16900, 43.85328, 43.68485, 43.26800,      NaN, 43.63675, 22.66848,  1.04233,  0.39357, 43.68485, 22.80572,  0.84806,  0.37935
      438138,BLU,  1.55300, 43.69846, 44.55484, 43.75400,      NaN, 43.50671, 21.00000,  0.00000,  0.00000, 44.55484, 23.50394,  0.30996,  0.24232
      438119,BLU,  2.10500, 44.16657, 43.65086, 43.51000,      NaN, 43.89992, 22.73572,  0.95113,  0.38890, 43.65086, 21.66827,  4.04435,  0.34070
      438623,BLU,  1.67100, 42.57849, 43.33136, 43.10000,      NaN, 42.56593, 21.00000,  0.00000,  0.00000, 43.33136, 22.14038,  2.19707,  0.40210
      438652,BLU,  1.54000, 43.89192, 44.38484, 43.59500,      NaN, 43.66921, 21.33268,  5.79556,  0.22441, 44.38484, 23.48958,  0.32472,  0.24916
      440129,BLU,  1.93700, 43.68688, 43.47500, 43.47500,      NaN, 43.49698, 21.09610,  5.33001,  0.09976, 43.47500, 21.00000,  5.30907,  0.00000
      440565,BLU,  2.49100, 44.71668, 44.09511, 43.90400,      NaN, 44.36201, 22.90799,  0.79888,  0.36088, 44.09511, 21.93798,  2.88118,  0.38290
      441227,BLU,  2.39700, 44.36968, 43.92800, 43.92800,      NaN, 44.07053, 21.67696,  3.84274,  0.34227, 43.92800, 21.00000,  5.21249,  0.00147
      441487,BLU,  3.47100, 44.62955, 44.26843, 44.08600,      NaN, 44.28882, 22.00138,  2.63607,  0.39159, 44.26843, 21.89084,  3.01560,  0.37931
      442022,BLU,  1.11300, 43.47092, 43.52485, 43.33200,      NaN, 43.31557, 21.00000,  4.23567,  0.00000, 43.52485, 21.94737,  3.07888,  0.38268
      442197,BLU,  1.11300, 43.57324, 43.21965, 42.94800,      NaN, 43.40152, 22.89682,  0.75415,  0.36627, 43.21965, 22.32185,  1.75573,  0.40237
      442374,BLU,  3.26100, 45.94608, 44.85484, 44.50800,      NaN, 44.88843, 22.70559,  1.00462,  0.38803, 44.85484, 22.59889,  1.09206,  0.39666
      443133,BLU,  1.12400, 43.77841, 43.37057, 43.13400,      NaN, 43.57387, 22.86292,  0.77700,  0.36779, 43.37057, 22.16575,  1.91800,  0.40261
      442499,BLU,  1.12100, 43.74412, 43.93485, 43.60700,      NaN, 43.54506, 21.00000,  2.49229,  0.00000, 43.93485, 22.53854,  1.23946,  0.39893
      443852,BLU,  0.86200, 44.02788, 43.65484, 43.35700,      NaN, 43.78342, 22.82952,  0.79458,  0.37836, 43.65484, 22.42775,  1.52154,  0.40028
      444480,BLU,  0.70400, 43.23712, 43.58051, 43.21900,      NaN, 43.11918, 21.00000,  1.23293,  0.00000, 43.58051, 22.64548,  1.08776,  0.39220
      444034,BLU,  0.89000, 43.41562, 43.70485, 43.00000,      NaN, 43.26912, 22.31164,  1.71699,  0.40154, 43.70485, 23.36659,  0.38410,  0.27312
      445347,BLU,  1.47400, 44.28602, 44.00484, 43.83000,      NaN, 44.00026, 21.82469,  3.25289,  0.36990, 44.00484, 21.84961,  3.03132,  0.37465
      445448,BLU,  1.19000, 44.55021, 43.65484, 43.37700,      NaN, 44.22217, 23.54988,  0.30168,  0.22377, 43.65484, 22.34690,  1.61817,  0.40309
      445878,BLU,  2.33700, 44.47870, 43.69233, 43.45800,      NaN, 44.16211, 23.36553,  0.37642,  0.26593, 43.69233, 22.15484,  1.94753,  0.40414
      445312,BLU,  2.23300, 44.62988, 43.95161, 43.74400,      NaN, 44.28910, 23.09683,  0.59751,  0.32636, 43.95161, 22.02471,  2.54306,  0.39333
      445280,BLU,  1.02000, 44.17722, 43.05666, 42.91700,      NaN, 43.90886, 23.70191,  0.23638,  0.19252, 43.05666, 21.66200,  4.33132,  0.33715
      446143,BLU,  2.23900, 45.05123, 44.10111, 43.92000,      NaN, 44.53049, 23.22334,  0.48095,  0.30489, 44.10111, 21.88367,  3.00340,  0.38038
      447092,BLU,  0.97000, 44.26821, 44.29485, 44.02600,      NaN, 43.98529, 21.00000,  3.20389,  0.00000, 44.29485, 22.31052,  1.89567,  0.40272
      447600,BLU,  1.10800, 44.55199, 43.27402, 43.05000,      NaN, 44.22367, 23.85361,  0.22163,  0.16394, 43.27402, 22.10465,  2.15215,  0.40157
      448411,BLU,  1.54100, 44.61235, 44.35484, 44.09400,      NaN, 44.27438, 21.87965,  3.05236,  0.37736, 44.35484, 22.27817,  1.80238,  0.40295
      448318,BLU,  0.92600, 44.27573, 44.43485, 44.36600,      NaN, 43.99161, 21.00000,  0.00000,  0.00000, 44.43485, 21.30661,  5.59987,  0.22039
      450105,BLU,  3.96000, 45.39180, 45.22484, 44.31400,      NaN, 44.66672, 22.61755,  1.14213,  0.39398, 45.22484, 23.61794,  0.26483,  0.21040
      451554,BLU,  1.11700, 43.34363, 43.11200, 43.11200,      NaN, 43.20865, 21.44164,  4.79870,  0.27497, 43.11200, 21.00000,  5.33574,  0.00000
      452058,BLU,  2.01700, 44.13344, 44.66484, 44.25100,      NaN, 43.87209, 21.00000,  0.00000,  0.00000, 44.66484, 22.79827,  0.87681,  0.38038
      453781,BLU,  1.42400, 43.87461, 43.40882, 43.06300,      NaN, 43.65467, 23.18694,  0.52210,  0.31440, 43.40882, 22.59564,  1.12065,  0.39569
      453309,BLU,  1.32400, 43.72676, 43.81484, 43.57400,      NaN, 43.53048, 21.00000,  3.12515,  0.00000, 43.81484, 22.18654,  1.99434,  0.40366
      453882,BLU,  2.34100, 44.57231, 44.32484, 44.04000,      NaN, 44.24074, 21.99025,  2.57463,  0.39105, 44.32484, 22.37520,  1.55868,  0.39962
      453789,BLU,  1.26000, 43.96744, 43.71484, 43.43900,      NaN, 43.73265, 22.41079,  1.55051,  0.40117, 43.71484, 22.33882,  1.72973,  0.40272
      454647,BLU,  2.31000, 44.64040, 43.86675, 43.51900,      NaN, 44.29794, 23.47380,  0.32290,  0.25345, 43.86675, 22.60178,  1.11817,  0.39660
      454808,BLU,  1.48200, 44.23008, 44.12484, 43.79700,      NaN, 43.95326, 21.74875,  3.62595,  0.35598, 44.12484, 22.53852,  1.16884,  0.39824
      454812,BLU,  0.97600, 43.79416, 44.08484, 43.67300,      NaN, 43.58709, 21.00000,  1.72124,  0.00000, 44.08484, 22.79330,  0.91117,  0.37739
      455625,BLU,  1.14800, 43.70351, 43.27491, 43.00000,      NaN, 43.51094, 23.03075,  0.63716,  0.33834, 43.27491, 22.33502,  1.62233,  0.40394
      455845,BLU,  0.67300, 43.40270, 43.56484, 42.83900,      NaN, 43.25827, 22.81175,  0.85381,  0.37858, 43.56484, 23.39697,  0.36951,  0.25702
      456825,BLU,  0.98300, 43.35024, 43.80484, 43.82100,      NaN, 43.21420, 21.00000,  0.00000,  0.00000, 43.80484, 21.00000,  4.42218,  0.00000
      456984,BLU,  1.82700, 44.37736, 43.60147, 43.49800,      NaN, 44.07698, 23.16237,  0.52718,  0.30989, 43.60147, 21.47479,  4.93892,  0.29249
      458021,BLU,  0.98800, 44.14033, 43.30563, 43.13300,      NaN, 43.87788, 23.42452,  0.35120,  0.25370, 43.30563, 21.83760,  3.47317,  0.36813
      458826,BLU,  1.59900, 44.82958, 44.30484, 44.02100,      NaN, 44.44183, 22.81562,  0.87466,  0.37547, 44.30484, 22.37116,  1.55478,  0.40287
      459183,BLU,  2.07900, 44.75411, 43.91466, 43.76100,      NaN, 44.39345, 23.26183,  0.44785,  0.29791, 43.91466, 21.73517,  3.67501,  0.35369
      459501,BLU,  1.16900, 44.38131, 43.71484, 43.68900,      NaN, 44.08030, 22.74012,  0.94381,  0.38769, 43.71484, 21.11298,  5.62912,  0.10466
      459421,BLU,  2.37200, 44.71814, 44.64484, 44.49600,      NaN, 44.36324, 21.00000,  0.74777,  0.00000, 44.64484, 21.70999,  3.88181,  0.34605
      459617,BLU,  0.97900, 43.84979, 43.56484, 43.72500,      NaN, 43.63382, 21.00000,  1.52738,  0.00000, 43.56484, 21.00000,  0.42657,  0.00000
      460385,BLU,  2.70900, 45.19095, 45.21484, 44.09500,      NaN, 44.58638, 22.99087,  0.64075,  0.35162, 45.21484, 23.81242,  0.21594,  0.17136
      460918,BLU,  1.17100, 44.25964, 44.20485, 44.13800,      NaN, 43.97810, 21.00000,  0.49701,  0.00000, 44.20485, 21.29690,  5.32479,  0.21497
      462320,BLU,  1.59100, 44.51780, 43.99484, 43.88400,      NaN, 44.19495, 22.48074,  1.36146,  0.39938, 43.99484, 21.51139,  4.54478,  0.30316
      462601,BLU,  0.67300, 43.23166, 43.17484, 42.76100,      NaN, 43.11460, 22.62033,  1.08221,  0.39745, 43.17484, 22.79826,  0.86001,  0.37862
      461943,BLU,  0.84200, 43.14371, 43.82484, 42.90700,      NaN, 43.04071, 21.63089,  4.14685,  0.33077, 43.82484, 23.62519,  0.26768,  0.20475
