ID,GROUP,Z,LOG_LIR,LOG_LX_INT,LOG_LX,LOG_LXLIM,LOG_LXIR_THEORY,LOG_NH_THEORY,SIG_POS_THEORY,SIG_NEG_THEORY,LOG_LXIR_INTRIN,LOG_NH_INTRIN,SIG_POS_INTRIN,SIG_NEG_INTRIN,LOG_NH_COSMOS
415386,BLU,1.005,43.58006,43.29485,43.338,nan,43.40725,21.30856,5.2946,0.22964,43.29485,21.0,3.05512,0.0,21.602060427881987
415424,BLU,0.775,43.51147,43.45485,43.009,nan,43.34963,22.57916,1.16017,0.39746,43.45485,22.87777,0.80401,0.36719,22.207634370124445
415440,GRN,1.361,44.25244,43.81484,43.675,nan,43.97205,22.42453,1.48634,0.40243,43.81484,21.66294,4.0322,0.33821,22.482444814357645
415894,RED,2.2957,45.17213,nan,nan,43.18173,44.57885,24.02318,0.20554,0.14665,44.57885,24.02318,0.20866,0.14324,nan
415920,BLU,1.09,43.26024,43.84484,43.849,nan,43.1386,21.0,0.0,0.0,43.84484,21.0,5.06558,0.0,22.85630586720212
416000,BLU,2.054,44.72781,44.14484,43.688,nan,44.37136,23.3355,0.39457,0.2759,44.14484,22.90509,0.75634,0.36512,22.981410848375123
416902,BLU,2.236,44.25492,44.21484,43.981,nan,43.97413,21.0,5.12627,0.0,44.21484,22.15247,2.07163,0.40131,22.553883307662552
417645,RED,0.66,44.75724,nan,nan,41.97044,44.39608,25.0,0.0,0.0,44.39608,25.0,0.0,0.0,nan
417652,GRN,2.421,44.50519,43.86,43.86,nan,44.18436,22.52745,1.24436,0.39865,43.86,21.0,5.59472,0.00032,nan
418204,BLU,2.507,44.49065,43.89664,43.637,nan,44.17215,23.07757,0.60069,0.33043,43.89664,22.2733,1.83207,0.40109,22.619093774233242
418230,BLU,1.608,44.65109,43.66484,43.481,nan,44.30691,23.52992,0.31651,0.23472,43.66484,21.8985,2.91219,0.38207,23.720985721134618
418599,BLU,0.834,43.55632,43.14484,42.889,nan,43.38731,23.0063,0.66174,0.34599,43.14484,22.25797,1.97894,0.40378,22.49166977875632
418665,RED,1.3219,43.71272,nan,nan,43.28119,43.51868,22.17024,2.09974,0.40327,43.51868,22.17024,1.98678,0.40334,nan
418904,BLU,1.375,43.95672,43.91484,43.752,nan,43.72364,21.0,4.06323,0.0,43.91484,21.78445,3.34589,0.3671,21.431363948303975
419128,BLU,1.519,43.90987,44.28484,44.074,nan,43.68429,21.0,0.0,0.0,44.28484,22.04045,2.41227,0.39426,22.314899019812337
419166,BLU,1.513,45.11102,44.83484,44.781,nan,44.55441,21.0,0.02549,0.0,44.83484,21.23538,5.7367,0.18664,nan
419216,GRN,2.22,44.49181,44.68485,44.347,nan,44.17312,21.0,0.3031,0.0,44.68485,22.5703,1.17937,0.39895,23.102090517425182
419317,GRN,0.528,43.84017,43.28484,43.415,nan,43.62575,22.03998,2.46221,0.3951,43.28484,21.0,0.83835,0.0,21.578719391327112
419634,GRN,3.567,45.7861,45.25484,44.637,nan,44.82444,21.91802,3.01967,0.38045,45.25484,23.23757,0.469,0.29574,23.80297882606044
419932,BLU,1.977,44.7428,43.925,43.925,nan,44.38395,22.91032,0.76101,0.36514,43.925,21.0,5.23762,0.00102,nan
420086,GRN,2.406,44.99598,44.22484,44.088,nan,44.50839,22.81452,0.8465,0.3733,44.22484,21.64725,3.81036,0.34307,22.52275839271441
420196,BLU,1.964,44.53449,43.481,43.481,nan,44.20897,23.40006,0.36191,0.25928,43.481,21.0,5.50905,0.0,22.862250671089015
420622,GRN,1.764,44.76617,44.59484,44.473,nan,44.40358,21.0,1.99324,0.0,44.59484,21.56888,4.305,0.3216,21.97772396624528
420643,BLU,0.219,43.13141,43.59484,42.468,nan,43.03038,23.13026,0.57386,0.31878,43.59484,23.81778,0.21833,0.16956,23.3791785348358
420753,RED,2.7238,45.37892,nan,nan,43.51687,44.66157,23.83143,0.21387,0.16672,44.66157,23.83143,0.21691,0.16872,nan
420847,BLU,1.778,44.07238,44.02485,43.493,nan,43.82079,22.53837,1.24138,0.39957,44.02485,23.07118,0.60917,0.33234,22.535547259741616
420912,BLU,0.445,43.49256,43.04485,42.905,nan,43.33375,22.83529,0.85428,0.37183,43.04485,21.66296,3.99158,0.3379,23.660011200274624
421107,BLU,0.895,43.78234,44.01484,43.727,nan,43.57717,21.0,0.56798,0.0,44.01484,22.38732,1.47447,0.40178,22.770852055050373
421977,RED,2.6721,44.83917,nan,nan,41.08535,44.44567,25.0,0.0,0.0,44.44567,25.0,0.0,0.0,nan
422500,BLU,3.681,45.09298,44.54485,44.344,nan,44.54719,22.00317,2.51636,0.3922,44.54485,21.99082,2.49461,0.39078,21.83295575039637
422734,GRN,2.177,45.16734,44.63484,44.509,nan,44.57693,21.3022,5.49476,0.20856,44.63484,21.58978,4.21626,0.32282,22.187520890281718
423114,RED,1.8704,44.11348,nan,nan,43.24747,43.85532,23.21824,0.45519,0.3063,43.85532,23.21824,0.47193,0.30095,nan
423348,BLU,0.916,43.72479,43.23394,43.109,nan,43.52883,22.81313,0.85828,0.38001,43.23394,21.58505,4.16806,0.32381,21.61278424184229
423522,GRN,2.377,44.68117,43.626,43.626,nan,44.33218,23.36853,0.40866,0.26456,43.626,21.0,5.32289,0.0,nan
423573,BLU,0.916,44.18728,44.45485,44.26,nan,43.91731,21.0,0.0,0.0,44.45485,21.95825,2.7982,0.38355,23.549003272283368
423620,RED,3.1207,44.8102,nan,nan,43.57519,44.43408,23.56409,0.29489,0.22074,44.43408,23.56409,0.29825,0.21417,nan
424136,GRN,0.969,44.83844,44.07484,43.183,nan,44.44538,23.92148,0.21099,0.14606,44.07484,23.59825,0.28356,0.21617,23.322632712108696
424758,RED,0.3728,43.67196,nan,nan,41.33878,43.48445,24.92035,0.08887,0.27744,43.48445,24.92035,0.09491,0.27079,nan
424880,BLU,1.51,44.44623,43.64915,43.342,nan,44.13483,23.49391,0.31651,0.24257,43.64915,22.46538,1.37389,0.40105,22.82151351936197
424992,BLU,0.68,43.73536,43.41484,43.295,nan,43.5377,22.19562,2.03219,0.40244,43.41484,21.55844,4.26609,0.32209,23.071882083865002
425170,BLU,1.445,44.11574,44.23484,43.506,nan,43.85722,22.6128,1.07155,0.39722,44.23484,23.40132,0.37027,0.25883,23.37272792180084
425194,BLU,1.927,44.07849,43.57919,43.46,nan,43.82593,22.65953,1.06167,0.39493,43.57919,21.55499,4.34887,0.31988,22.869525036584175
425225,BLU,0.667,43.39171,43.16484,42.917,nan,43.24904,22.55185,1.22417,0.39748,43.16484,22.22065,1.86745,0.40452,22.394451664884087
425530,BLU,1.111,44.25304,43.63484,43.084,nan,43.97255,23.59484,0.28425,0.21332,43.63484,23.10794,0.5824,0.32614,22.178977979072595
425969,RED,3.2926,44.95246,nan,nan,43.65019,44.49098,23.54534,0.30183,0.22562,44.49098,23.54534,0.30397,0.22823,nan
426055,BLU,2.622,45.13615,43.693,43.693,nan,44.56446,23.57712,0.30105,0.21614,43.693,21.0,5.21045,0.0,22.038421435114504
426212,BLU,2.524,44.58263,44.34484,44.12,nan,44.24941,21.60842,4.00557,0.33606,44.34484,22.10865,2.20957,0.40174,22.49273245142688
426235,RED,2.3268,45.33454,nan,nan,43.49025,44.64382,23.83822,0.22052,0.16403,44.64382,23.83822,0.21843,0.16509,nan
426494,BLU,1.82,44.40067,44.47484,44.293,nan,44.09656,21.0,0.18785,0.0,44.47484,21.88763,3.10424,0.37612,nan
426654,BLU,1.492,42.53741,43.78484,43.556,nan,42.53142,21.0,0.0,0.0,43.78484,22.12812,2.15796,0.401,22.74546515938938
426798,BLU,0.937,44.0571,43.87484,43.501,nan,43.80796,22.46462,1.33308,0.40146,43.87484,22.68466,1.01973,0.39373,22.930694374590278
427683,GRN,2.15,45.1738,43.79309,43.694,nan,44.57952,23.59169,0.28135,0.21711,43.79309,21.45349,4.69366,0.28958,22.756636110259308
428262,GRN,2.335,44.82774,44.60484,44.365,nan,44.4411,21.34182,5.33502,0.24245,44.60484,22.18167,1.98048,0.40233,22.76797171154858
428515,BLU,0.838,43.45986,43.88484,43.269,nan,43.30628,21.16298,5.8153,0.13648,43.88484,23.23369,0.47229,0.29858,22.78304555190951
428823,GRN,2.403,44.70228,43.85348,43.709,nan,44.34991,23.27408,0.43418,0.29618,43.85348,21.68718,3.97287,0.34322,23.143014770921685
429443,GRN,2.179,45.85796,44.89484,44.613,nan,44.85318,22.18333,2.11314,0.40338,44.89484,22.36308,1.57367,0.40344,22.839478041704112
429502,BLU,2.134,44.33995,44.48484,44.248,nan,44.04555,21.0,0.15249,0.0,44.48484,22.16707,2.02711,0.40165,21.95904162771161
429677,BLU,2.684,44.43967,43.419,43.419,nan,44.12932,23.37452,0.38775,0.26936,43.419,21.0,5.10136,0.0,nan
429896,BLU,1.423,44.54185,43.304,43.304,nan,44.21515,23.61826,0.28399,0.20832,43.304,21.0,5.41957,0.0,nan
430033,RED,4.5875,45.5905,nan,nan,44.0322,44.7462,23.37983,0.38752,0.26678,44.7462,23.37983,0.37733,0.26332,nan
430921,BLU,1.249,44.10158,43.13943,42.987,nan,43.84532,23.56351,0.29661,0.21888,43.13943,21.72871,3.82875,0.35325,22.739572315579032
431659,BLU,0.904,43.64679,43.237,43.237,nan,43.4633,22.11573,2.19953,0.40171,43.237,21.0,5.58462,2e-05,nan
431959,BLU,1.427,41.97106,43.272,43.272,nan,42.05569,21.0,0.0,0.0,43.272,21.0,5.61001,0.00211,nan
432314,GRN,1.187,44.85492,44.35484,44.197,nan,44.45197,22.25443,1.80585,0.4029,44.35484,21.75729,3.59463,0.35991,22.66735955952113
432776,RED,3.0938,44.72286,nan,nan,41.28068,44.3672,25.0,0.0,0.0,44.3672,25.0,0.0,0.0,nan
433236,GRN,1.916,44.43143,43.316,43.316,nan,44.1224,23.50969,0.31614,0.24088,43.316,21.0,5.04865,0.0,nan
433259,BLU,2.951,44.41702,44.85484,44.613,nan,44.11029,21.0,0.0,0.0,44.85484,22.19143,2.07484,0.40054,22.86713734582448
433662,GRN,1.363,44.60716,43.24,43.24,nan,44.27001,23.74144,0.21827,0.18173,43.24,21.0,5.03806,0.01007,nan
433721,BLU,1.373,43.88187,44.31484,43.822,nan,43.66077,21.0,0.41356,0.0,44.31484,22.99451,0.65996,0.34677,22.417139370303328
433827,BLU,0.972,44.00315,43.95485,43.707,nan,43.76265,21.24326,5.48681,0.18361,43.95485,22.22065,1.97217,0.40183,23.311541962704922
434118,RED,0.3755,44.97956,nan,nan,43.55733,44.50182,23.65281,0.25676,0.20377,44.50182,23.65281,0.25765,0.20035,nan
434455,BLU,0.905,44.06214,44.05484,43.967,nan,43.8122,21.0,0.50628,0.0,44.05484,21.39889,4.9796,0.26529,nan
434477,BLU,1.238,43.94035,43.263,43.263,nan,43.70989,22.88037,0.77037,0.36328,43.263,21.0,5.58805,0.0,21.75587507079523
434653,GRN,1.862,44.93024,44.07484,43.768,nan,44.48209,23.37997,0.38642,0.26658,44.07484,22.46413,1.34613,0.40166,22.03342389435676
435741,GRN,2.452,45.12592,43.543,43.543,nan,44.56037,23.72833,0.23634,0.1872,43.543,21.0,5.54767,0.00067,nan
436688,RED,0.565,43.68178,42.464,42.464,nan,43.4927,23.74007,0.2216,0.18595,42.464,21.0,5.58917,0.0,nan
436694,RED,2.2218,44.92695,nan,nan,42.76273,44.48078,24.25741,0.41315,0.14014,44.48078,24.25741,0.40111,0.14588,nan
436998,BLU,1.047,44.14668,43.91484,43.123,nan,43.88321,23.4467,0.3568,0.25606,43.91484,23.49248,0.32614,0.24319,23.37143732506826
437094,GRN,1.57,44.29888,43.90484,43.488,nan,44.01106,23.05418,0.61704,0.333,43.90484,22.80572,0.85459,0.37579,22.22788675400471
437780,BLU,1.169,43.85328,43.68485,43.268,nan,43.63675,22.66848,1.04233,0.39357,43.68485,22.80572,0.84806,0.37935,22.87465572614984
437924,GRN,1.55,45.03405,43.343,43.343,nan,44.52362,23.85892,0.21351,0.15786,43.343,21.0,5.254,0.0,nan
438119,BLU,2.105,44.16657,43.65086,43.51,nan,43.89992,22.73572,0.95113,0.3889,43.65086,21.66827,4.04435,0.3407,23.515211303653256
438137,GRN,1.173,44.55125,44.27485,43.517,nan,44.22304,23.36833,0.3839,0.27327,44.27485,23.44329,0.35552,0.2554,22.939768756159054
438138,BLU,1.553,43.69846,44.55484,43.754,nan,43.50671,21.0,0.0,0.0,44.55484,23.50394,0.30996,0.24232,23.02530586301267
438623,BLU,1.671,42.57849,43.33136,43.1,nan,42.56593,21.0,0.0,0.0,43.33136,22.14038,2.19707,0.4021,23.32633585867665
438627,GRN,1.067,45.60992,44.68485,44.676,nan,44.75397,21.35092,5.52589,0.23222,44.68485,21.03867,5.75355,0.02447,21.79934136098271
438652,BLU,1.54,43.89192,44.38484,43.595,nan,43.66921,21.33268,5.79556,0.22441,44.38484,23.48958,0.32472,0.24916,23.56300621081176
439937,RED,2.257,45.03701,nan,nan,43.25722,44.5248,23.92547,0.20699,0.14725,44.5248,23.92547,0.20835,0.14281,nan
440129,BLU,1.937,43.68688,43.475,43.475,nan,43.49698,21.0961,5.33001,0.09976,43.475,21.0,5.30907,0.0,nan
440292,GRN,2.446,45.19038,43.877,43.877,nan,44.58615,23.37282,0.39538,0.26541,43.877,21.0,5.80246,0.0,nan
440565,BLU,2.491,44.71668,44.09511,43.904,nan,44.36201,22.90799,0.79888,0.36088,44.09511,21.93798,2.88118,0.3829,23.419955725470636
441206,RED,2.6884,45.30594,nan,nan,43.41838,44.63237,23.88446,0.21298,0.15735,44.63237,23.88446,0.21214,0.15683,nan
441227,BLU,2.397,44.36968,43.928,43.928,nan,44.07053,21.67696,3.84274,0.34227,43.928,21.0,5.21249,0.00147,nan
441487,BLU,3.471,44.62955,44.26843,44.086,nan,44.28882,22.00138,2.63607,0.39159,44.26843,21.89084,3.0156,0.37931,23.63346843684962
441615,RED,3.1887,45.13653,nan,nan,43.6436,44.56461,23.62847,0.26756,0.20795,44.56461,23.62847,0.26884,0.21143,nan
441945,RED,1.3138,44.04747,nan,nan,42.41556,43.79987,24.01394,0.19898,0.14632,43.79987,24.01394,0.20332,0.14474,nan
442022,BLU,1.113,43.47092,43.52485,43.332,nan,43.31557,21.0,4.23567,0.0,43.52485,21.94737,3.07888,0.38268,22.299659829626655
442197,BLU,1.113,43.57324,43.21965,42.948,nan,43.40152,22.89682,0.75415,0.36627,43.21965,22.32185,1.75573,0.40237,23.24054923415349
442236,GRN,1.537,44.76058,44.23484,44.02,nan,44.39888,22.70066,1.01259,0.38799,44.23484,22.05994,2.38204,0.39707,22.632254792230317
442374,BLU,3.261,45.94608,44.85484,44.508,nan,44.88843,22.70559,1.00462,0.38803,44.85484,22.59889,1.09206,0.39666,22.819544382282803
442499,BLU,1.121,43.74412,43.93485,43.607,nan,43.54506,21.0,2.49229,0.0,43.93485,22.53854,1.23946,0.39893,23.10037054169392
443133,BLU,1.124,43.77841,43.37057,43.134,nan,43.57387,22.86292,0.777,0.36779,43.37057,22.16575,1.918,0.40261,22.76365255628046
443852,BLU,0.862,44.02788,43.65484,43.357,nan,43.78342,22.82952,0.79458,0.37836,43.65484,22.42775,1.52154,0.40028,22.545059571269846
443935,GRN,2.79,45.24912,44.67258,44.507,nan,44.60965,21.47078,4.63043,0.28959,44.67258,21.7993,3.48675,0.36597,23.378397896225508
444034,BLU,0.89,43.41562,43.70485,43.0,nan,43.26912,22.31164,1.71699,0.40154,43.70485,23.36659,0.3841,0.27312,23.320146263376596
444473,RED,2.1263,44.87564,nan,nan,42.99939,44.46026,24.06917,0.20191,0.14275,44.46026,24.06917,0.20319,0.13936,nan
444480,BLU,0.704,43.23712,43.58051,43.219,nan,43.11918,21.0,1.23293,0.0,43.58051,22.64548,1.08776,0.3922,23.137354114282978
445280,BLU,1.02,44.17722,43.05666,42.917,nan,43.90886,23.70191,0.23638,0.19252,43.05666,21.662,4.33132,0.33715,22.127105133201777
445312,BLU,2.233,44.62988,43.95161,43.744,nan,44.2891,23.09683,0.59751,0.32636,43.95161,22.02471,2.54306,0.39333,22.366273521451152
445347,BLU,1.474,44.28602,44.00484,43.83,nan,44.00026,21.82469,3.25289,0.3699,44.00484,21.84961,3.03132,0.37465,23.570542934455297
445389,RED,1.0683,44.61893,nan,nan,42.47835,44.2799,24.35216,0.51927,0.16073,44.2799,24.35216,0.50587,0.16272,nan
445448,BLU,1.19,44.55021,43.65484,43.377,nan,44.22217,23.54988,0.30168,0.22377,43.65484,22.3469,1.61817,0.40309,23.41830130258956
445486,GRN,2.911,44.65858,44.43485,44.173,nan,44.3132,21.66482,4.02627,0.33827,44.43485,22.28223,1.8028,0.40239,22.91650653135267
445878,BLU,2.337,44.4787,43.69233,43.458,nan,44.16211,23.36553,0.37642,0.26593,43.69233,22.15484,1.94753,0.40414,22.545307109061945
446143,BLU,2.239,45.05123,44.10111,43.92,nan,44.53049,23.22334,0.48095,0.30489,44.10111,21.88367,3.0034,0.38038,23.29446623439984
446438,RED,2.929,44.50739,nan,nan,43.60656,44.1862,23.16367,0.52955,0.31112,44.1862,23.16367,0.5447,0.30729,nan
446680,GRN,2.146,45.23166,43.613,43.613,nan,44.60266,23.69962,0.23898,0.19032,43.613,21.0,5.18146,0.00821,nan
447092,BLU,0.97,44.26821,44.29485,44.026,nan,43.98529,21.0,3.20389,0.0,44.29485,22.31052,1.89567,0.40272,22.657247088729317
447171,GRN,1.784,44.6167,44.41484,44.237,nan,44.27802,21.17934,5.67885,0.14107,44.41484,21.86591,3.03663,0.37781,22.053078783487173
447224,GRN,2.071,44.50584,44.35484,44.161,nan,44.1849,21.1045,5.82681,0.09115,44.35484,21.9528,2.70418,0.38627,22.56971327163717
447600,BLU,1.108,44.55199,43.27402,43.05,nan,44.22367,23.85361,0.22163,0.16394,43.27402,22.10465,2.15215,0.40157,23.04139267552541
447837,GRN,2.439,44.65923,44.57071,44.437,nan,44.31375,21.0,0.98863,0.0,44.57071,21.6309,4.14408,0.33497,23.089905104986894
448160,GRN,0.865,44.63724,44.07484,43.758,nan,44.29528,23.0817,0.61955,0.32683,44.07484,22.50359,1.30617,0.40223,22.52035249185367
448282,GRN,2.347,44.93463,44.62484,44.549,nan,44.48385,21.0,2.32953,0.0,44.62484,21.3406,5.0378,0.23601,22.29885325941713
448318,BLU,0.926,44.27573,44.43485,44.366,nan,43.99161,21.0,0.0,0.0,44.43485,21.30661,5.59987,0.22039,22.373463679056535
448411,BLU,1.541,44.61235,44.35484,44.094,nan,44.27438,21.87965,3.05236,0.37736,44.35484,22.27817,1.80238,0.40295,21.56820236463447
448517,GRN,1.541,44.89713,44.54485,44.456,nan,44.46885,21.05616,5.80713,0.0665,44.54485,21.40374,5.09811,0.26296,21.93449871225106
448782,GRN,2.497,44.85953,45.07484,43.915,nan,44.45381,23.08466,0.60463,0.32686,45.07484,23.84302,0.21676,0.16398,23.95525466958824
448996,GRN,1.592,44.50639,44.18485,43.458,nan,44.18537,23.39918,0.356,0.26108,44.18485,23.39843,0.36494,0.25991,23.333245699862253
449276,GRN,1.679,44.77574,44.71484,44.586,nan,44.41162,21.0,0.30763,0.0,44.71484,21.60547,4.15653,0.32475,22.07188265571327
449364,GRN,2.503,44.84715,44.66484,44.467,nan,44.44886,21.0,4.74965,0.0,44.66484,21.97453,2.58138,0.38952,22.77334754671888
450105,BLU,3.96,45.3918,45.22484,44.314,nan,44.66672,22.61755,1.14213,0.39398,45.22484,23.61794,0.26483,0.2104,23.803866648125293
450233,RED,1.6996,44.39464,nan,nan,42.85246,44.0915,23.90362,0.209,0.15219,44.0915,23.90362,0.21089,0.14962,nan
450661,RED,2.3419,45.14582,nan,nan,43.51687,44.56833,23.76009,0.21728,0.18615,44.56833,23.76009,0.2157,0.18379,nan
451179,GRN,2.825,44.80899,43.878,43.878,nan,44.43359,23.11713,0.58749,0.32059,43.878,21.0,5.51645,0.0,nan
451554,BLU,1.117,43.34363,43.112,43.112,nan,43.20865,21.44164,4.7987,0.27497,43.112,21.0,5.33574,0.0,nan
452058,BLU,2.017,44.13344,44.66484,44.251,nan,43.87209,21.0,0.0,0.0,44.66484,22.79827,0.87681,0.38038,22.739334943362802
452169,GRN,1.334,44.72245,44.37484,44.19,nan,44.36686,21.86056,3.10753,0.37482,44.37484,21.90393,2.94279,0.3814,21.681241704490336
452901,GRN,1.786,44.71102,43.83376,43.646,nan,44.35725,23.37587,0.37341,0.271,43.83376,21.91973,2.97005,0.379,23.16731732245429
453243,RED,0.358,43.13952,nan,nan,41.3331,43.0372,24.24464,0.36413,0.13942,43.0372,24.24464,0.35829,0.13909,nan
453309,BLU,1.324,43.72676,43.81484,43.574,nan,43.53048,21.0,3.12515,0.0,43.81484,22.18654,1.99434,0.40366,23.63346843684962
453781,BLU,1.424,43.87461,43.40882,43.063,nan,43.65467,23.18694,0.5221,0.3144,43.40882,22.59564,1.12065,0.39569,22.07188215845395
453789,BLU,1.26,43.96744,43.71484,43.439,nan,43.73265,22.41079,1.55051,0.40117,43.71484,22.33882,1.72973,0.40272,23.40699976075979
453882,BLU,2.341,44.57231,44.32484,44.04,nan,44.24074,21.99025,2.57463,0.39105,44.32484,22.3752,1.55868,0.39962,22.439333075374975
453918,RED,2.7511,45.18994,nan,nan,43.40169,44.58597,23.86173,0.21843,0.16286,44.58597,23.86173,0.22191,0.15912,nan
454474,GRN,1.597,44.70605,44.47484,44.376,nan,44.35308,21.0,4.23343,0.0,44.47484,21.4523,5.12055,0.2726,21.799340778873745
454647,BLU,2.31,44.6404,43.86675,43.519,nan,44.29794,23.4738,0.3229,0.25345,43.86675,22.60178,1.11817,0.3966,23.959994821832836
454808,BLU,1.482,44.23008,44.12484,43.797,nan,43.95326,21.74875,3.62595,0.35598,44.12484,22.53852,1.16884,0.39824,21.612784122580887
454812,BLU,0.976,43.79416,44.08484,43.673,nan,43.58709,21.0,1.72124,0.0,44.08484,22.7933,0.91117,0.37739,22.92339948410386
454916,GRN,1.697,44.81255,43.96484,43.852,nan,44.43502,23.17019,0.53671,0.30937,43.96484,21.52184,4.62341,0.30402,22.276462059464933
455313,GRN,2.444,45.03917,43.92471,43.791,nan,44.52566,23.40974,0.38166,0.25779,43.92471,21.6309,4.04874,0.33118,23.089905104986894
455355,RED,2.0794,45.06604,nan,nan,43.17123,44.53641,24.00014,0.20221,0.14794,44.53641,24.00014,0.20853,0.14283,nan
455603,GRN,2.231,44.88746,44.94484,44.723,nan,44.46498,21.0,0.0,0.0,44.94484,22.09403,2.30917,0.39872,22.417886650455035
455625,BLU,1.148,43.70351,43.27491,43.0,nan,43.51094,23.03075,0.63716,0.33834,43.27491,22.33502,1.62233,0.40394,23.27184159481183
455845,BLU,0.673,43.4027,43.56484,42.839,nan,43.25827,22.81175,0.85381,0.37858,43.56484,23.39697,0.36951,0.25702,22.872622388589452
456808,GRN,1.0,44.77728,44.37484,44.133,nan,44.41292,22.35528,1.65198,0.4015,44.37484,22.19143,2.15092,0.40299,22.352375490059757
456825,BLU,0.983,43.35024,43.80484,43.821,nan,43.2142,21.0,0.0,0.0,43.80484,21.0,4.42218,0.0,22.061678637922185
456984,BLU,1.827,44.37736,43.60147,43.498,nan,44.07698,23.16237,0.52718,0.30989,43.60147,21.47479,4.93892,0.29249,22.67117284392515
457171,GRN,1.332,44.60105,43.66484,43.433,nan,44.26488,23.53611,0.30777,0.2321,43.66484,22.14274,2.17651,0.40124,22.096910277199548
457348,RED,2.1596,44.6278,nan,nan,43.18173,44.28735,23.80153,0.23095,0.17117,44.28735,23.80153,0.21809,0.17516,nan
458021,BLU,0.988,44.14033,43.30563,43.133,nan,43.87788,23.42452,0.3512,0.2537,43.30563,21.8376,3.47317,0.36813,22.71933127585787
458826,BLU,1.599,44.82958,44.30484,44.021,nan,44.44183,22.81562,0.87466,0.37547,44.30484,22.37116,1.55478,0.40287,22.653598381590406
459149,RED,3.1057,45.28,nan,nan,43.55372,44.622,23.77296,0.21529,0.17776,44.622,23.77296,0.22385,0.17907,nan
459183,BLU,2.079,44.75411,43.91466,43.761,nan,44.39345,23.26183,0.44785,0.29791,43.91466,21.73517,3.67501,0.35369,23.089905104986894
459421,BLU,2.372,44.71814,44.64484,44.496,nan,44.36324,21.0,0.74777,0.0,44.64484,21.70999,3.88181,0.34605,21.934499479822428
459501,BLU,1.169,44.38131,43.71484,43.689,nan,44.0803,22.74012,0.94381,0.38769,43.71484,21.11298,5.62912,0.10466,22.301030328311523
459617,BLU,0.979,43.84979,43.56484,43.725,nan,43.63382,21.0,1.52738,0.0,43.56484,21.0,0.42657,0.0,21.53147929427251
459682,GRN,1.991,44.10571,43.87335,43.586,nan,43.84879,22.28606,1.73329,0.40574,43.87335,22.38533,1.56243,0.40305,23.659916198140756
460385,BLU,2.709,45.19095,45.21484,44.095,nan,44.58638,22.99087,0.64075,0.35162,45.21484,23.81242,0.21594,0.17136,24.00260228801877
460918,BLU,1.171,44.25964,44.20485,44.138,nan,43.9781,21.0,0.49701,0.0,44.20485,21.2969,5.32479,0.21497,21.98430223917848
460965,GRN,1.518,45.19255,44.26484,44.202,nan,44.58702,22.72016,0.97264,0.38994,44.26484,21.27747,5.37831,0.20449,22.064458298268928
461168,BLU,0.696,43.27042,43.44484,42.841,nan,43.14715,22.46135,1.38499,0.39985,43.44484,23.21048,0.49153,0.31266,22.59921695613614
461606,GRN,1.241,45.33792,45.06484,45.025,nan,44.64517,21.0,0.0,0.0,45.06484,21.17417,5.79399,0.13139,21.230450161498897
461943,BLU,0.842,43.14371,43.82484,42.907,nan,43.04071,21.63089,4.14685,0.33077,43.82484,23.62519,0.26768,0.20475,22.393925977844223
462238,GRN,2.218,45.45267,43.67354,43.461,nan,44.69107,23.89676,0.2129,0.15561,43.67354,22.04872,2.51371,0.39346,23.43616263884083
462290,GRN,1.784,44.63618,44.77485,44.548,nan,44.29439,21.0,0.0,0.0,44.77485,22.11838,2.31192,0.40065,22.489255164442444
462320,BLU,1.591,44.5178,43.99484,43.884,nan,44.19495,22.48074,1.36146,0.39938,43.99484,21.51139,4.54478,0.30316,23.195899615369065
462601,BLU,0.673,43.23166,43.17484,42.761,nan,43.1146,22.62033,1.08221,0.39745,43.17484,22.79826,0.86001,0.37862,nan
463633,BLU,2.622,44.83058,45.09484,44.747,nan,44.44223,21.0,0.0,0.0,45.09484,22.60206,1.12105,0.39463,23.170555058661236
